Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-869.8573	-979.7146	109.8572	0.00421116	0.0544924	0.00703911	0.0112771	0.013842	0.0640157	0.021419	0.0289349	0.0170244	0.0324632	0.10442	0.0153168	5.57166e-05	0.0143755	0.0361269	0.00102412	0.0210133	0.00260064	0.0118291	0.0362307	0.00976595	0.0152006	0.0713346	0.0224276	0.00504632	0.0178119	0.0310631	0.0216473	0.0103887	0.0101356	0.0150009	0.00843643	0.00645644	0.0119198	0.0239782	0.0295639	0.00340746	0.0114277	0.0235489	0.0601217	0.026862	0.0360918	0.0252433	0.0264104	0.00455379	0.0134316	0.0312512	0.0150554	0.0352609	0.010137	0.0412814	0.00257324	0.0064181	0.0239186	0.0123988	0.0204393	0.0565914	0.042187	0.022575	0.0490162	0.00845224	0.0174036	0.000915858	0.000927387	0.000457879	0.0602012	0.059058	0.00459885	0.00517317	0.0152148	0.0262657	0.0099435	0.00266813	1.0978	0.510993	0.5758404	1.42416	0.0522373	0.237004	0.638169	1.56698	4.21933	19.1434	2.134469	2.473184	10.74184	0.00260049	0.0336503	0.00434682	0.00696389	0.00854777	0.0395312	0.0132268	0.017868	0.010513	0.0200468	0.0644816	0.00945847	3.44063e-05	0.00887721	0.0223092	0.000632418	0.0129762	0.00160596	0.00730472	0.0223733	0.00603071	0.00938671	0.0440508	0.0138496	0.00311622	0.0109993	0.0191822	0.0133677	0.00641529	0.00625898	0.00926339	0.00520969	0.00398701	0.00736077	0.0148071	0.0182564	0.00210419	0.00705686	0.014542	0.0371266	0.0165879	0.0222876	0.0155884	0.016309	0.00281208	0.00829435	0.0192983	0.00929708	0.0217744	0.00625981	0.0254922	0.00158904	0.00396333	0.0147703	0.00765658	0.0126218	0.0349465	0.0260515	0.0139406	0.0302687	0.00521946	0.0107471	0.000565564	0.000572683	0.000282751	0.0371757	0.0364697	0.0028399	0.00319455	0.00939552	0.0162197	0.00614034	0.00164763	0.71208	0.28792	1.619371
30	-978.5193	-1088.777	110.2582	0.0162561	0.0623208	0.00830509	0.0206406	0.011356	0.125362	0.0478081	0.0187404	0.0469665	0.0299217	0.126391	0.0115358	5.9634e-06	0.0308627	0.0108061	0.00781083	0.0172268	0.0238881	0.0334468	0.0324249	0.0357977	0.0210871	0.0522119	0.0256496	0.00509754	0.0268488	0.00304373	0.0450519	0.0028873	0.038859	0.0490593	0.0203465	0.017898	0.00246121	0.0274229	0.00383549	0.00918851	0.0140965	0.026932	0.0231896	0.0691402	0.0301529	0.0123591	0.037855	0.00698325	0.00182503	0.0357408	0.00933011	0.0166485	0.091984	0.0273188	0.0142744	0.0118962	0.0142873	0.0116681	0.0341237	0.00484079	0.00943533	0.0173507	0.056058	0.0205771	0.0207433	0.0105814	0.0179412	0.000961365	0.0420034	0.0102862	0.0311651	0.00722098	0.0174006	0.0523117	0.0113352	0.000253523	0.908946	1.45527	0.2730415	1.726959	0.0759127	0.284398	0.675515	1.48035	3.5162	13.173	1.864195	6.324895	3.122951	0.00860525	0.0329898	0.00439634	0.0109262	0.00601137	0.0663607	0.0253074	0.00992032	0.0248619	0.0158392	0.0669059	0.00610651	3.15675e-06	0.0163373	0.00572023	0.0041347	0.00911906	0.0126453	0.0177052	0.0171643	0.0189497	0.0111626	0.0276386	0.0135777	0.0026984	0.0142125	0.00161121	0.0238484	0.0015284	0.0205702	0.0259697	0.0107705	0.00947439	0.00130285	0.0145164	0.00203033	0.00486398	0.00746204	0.0142566	0.0122755	0.0365996	0.0159615	0.00654232	0.0200387	0.00369662	0.00096609	0.0189195	0.00493893	0.00881293	0.0486921	0.0144613	0.00755624	0.00629733	0.00756305	0.00617653	0.0180635	0.00256249	0.00499463	0.00918468	0.0296745	0.0108926	0.0109806	0.00560128	0.00949726	0.000508903	0.0222347	0.00544503	0.0164974	0.00382246	0.0092111	0.0276914	0.00600032	0.000134204	0.863479	0.136521	1.889094
60	-1092.586	-1205.85	113.2642	0.00617011	0.00175139	0.00343075	0.00634773	0.00214671	0.0174823	0.0035403	0.00113415	0.00532772	0.00823899	0.00550669	0.00132218	2.73484e-06	0.00457187	0.000968753	0.000408981	0.0029894	0.0091196	0.00966052	0.0134941	0.00783814	0.00446024	0.00609543	0.00124139	0.013961	0.00397727	0.000450885	0.00246497	0.00130832	0.00594395	0.0109322	0.00397446	0.0120439	0.00159477	0.00266808	0.00100556	0.00179076	0.00117947	0.0126307	0.0120498	0.000592408	0.00935627	0.00486759	0.00560768	0.00028793	0.000526069	0.00171782	0.0070646	0.000639525	0.0130967	0.00138313	0.00158779	0.0058179	0.000191853	0.00577505	0.0108124	0.00366446	0.000814886	0.0121885	0.00574272	0.0018903	0.00307282	0.00352099	0.00214427	0.000293019	0.011521	0.00473481	0.00500413	0.00157138	0.00375981	0.00607833	0.00167914	9.5927e-05	0.84395	1.78025	0.657581	1.342419	0.0558424	0.244845	0.644682	1.55115	4.08422	17.9075	2.086214	2.041451	2.370308	0.0177136	0.00502799	0.00984922	0.0182235	0.00616291	0.0501892	0.0101637	0.00325598	0.0152952	0.023653	0.015809	0.00379581	7.85135e-06	0.0131252	0.00278116	0.00117413	0.00858215	0.0261811	0.027734	0.0387396	0.0225022	0.0128047	0.0174992	0.00356385	0.04008	0.0114182	0.00129443	0.00707659	0.003756	0.0170643	0.0313849	0.0114101	0.0345765	0.00457835	0.00765969	0.00288683	0.00514104	0.00338608	0.036261	0.0345932	0.00170072	0.0268606	0.0139742	0.0160989	0.000826606	0.00151027	0.00493163	0.0202815	0.00183599	0.0375989	0.00397077	0.00455833	0.0167024	0.000550783	0.0165794	0.0310409	0.0105202	0.00233943	0.0349914	0.0164866	0.00542679	0.00882166	0.0101083	0.00615591	0.000841218	0.0330752	0.013593	0.0143662	0.00451121	0.0107939	0.01745	0.00482059	0.000275393	0.67121	0.32879	0.3483273
90	-1136.121	-1250.843	114.7215	0.0146974	0.00447167	0.00324984	0.00919907	0.0050822	0.0247951	0.00781314	0.016495	0.0122377	0.00191583	0.0131171	3.14838e-05	0.0013968	0.00589512	0.00316388	0.00139304	0.0163681	0.00101517	0.00443568	0.0151975	0.00898555	0.00178314	0.0169907	0.00567102	0.00882967	0.00312334	0.00647179	0.0124153	0.00194394	0.0141587	0.00267143	0.0170703	0.00670566	0.0014449	0.00523102	0.000613346	0.00547778	0.00435808	0.00673781	0.0255659	0.00578104	0.00505948	0.0198493	0.0225285	0.00195391	0.00100908	0.00016771	0.00670966	0.0238971	0.0158492	0.0122864	0.018779	0.0421763	0.00660479	0.0114527	0.00593767	0.00872886	0.00662339	0.0252092	0.026384	0.00396066	0.00731958	0.00389721	0.00755692	0.00162685	0.0427785	0.0200566	0.0123612	0.0029273	0.00490689	0.030459	0.00340873	0.00706003	0.993544	1.03228	1.697096	0.3029039	0.0819418	0.295198	0.683416	1.46324	3.38755	12.2038	1.808935	0.1784837	4.812364	0.0200367	0.00609613	0.00443044	0.0125409	0.00692844	0.0338025	0.0106515	0.0224872	0.0166834	0.00261181	0.0178823	4.29212e-05	0.00190422	0.00803668	0.00431324	0.00189911	0.0223143	0.00138395	0.00604705	0.0207184	0.0122498	0.00243091	0.0231631	0.00773116	0.0120373	0.00425797	0.00882283	0.0169255	0.00265013	0.0193022	0.0036419	0.0232716	0.00914166	0.0019698	0.00713133	0.00083616	0.00746773	0.00594127	0.00918549	0.0348533	0.00788116	0.00689747	0.0270601	0.0307125	0.00266372	0.00137566	0.000228636	0.00914712	0.0325784	0.0216068	0.0167498	0.0256009	0.057498	0.00900415	0.0156132	0.00809468	0.0118999	0.00902951	0.034367	0.0359686	0.00539948	0.00997861	0.00531297	0.0103022	0.00221785	0.0583189	0.0273427	0.0168517	0.00399072	0.00668945	0.0415241	0.00464704	0.00962477	0.151452	0.848548	0.7335269
120	-965.7258	-1078.819	113.0934	0.00498758	0.0027288	0.00015921	0.0117665	0.00809057	0.00483392	0.00471586	0.0133101	0.0226957	0.00302875	0.00517183	0.000150554	0.00393457	0.00611561	0.000403927	0.00112408	0.0197956	0.00265148	0.0105357	0.00615356	0.00457794	0.0097136	0.00795177	0.00434115	0.0029609	0.00326025	0.00141775	0.0118395	0.00398158	0.015554	0.0015781	0.0207018	0.011999	0.00113529	0.00417383	0.00179673	0.00258749	0.00163221	0.00543688	0.00218557	0.00475656	0.0135456	0.00164509	0.0161764	0.000997523	0.000199425	0.000116672	0.00276515	0.0192831	0.012789	0.00354313	0.00276608	0.028066	0.00229946	0.0181948	0.00207799	0.00614275	0.0205	0.0203418	0.0107819	0.0102422	0.00319467	0.0063	0.00335489	0.0134743	0.00147092	0.0197761	0.00483082	0.0015464	0.00238374	0.0137306	0.00239444	0.0095494	0.87803	1.60985	0.7994174	1.200583	0.0319311	0.186424	0.59212	1.68885	5.36412	31.3174	2.490375	1.501822	2.727054	0.00940315	0.00514463	0.00030016	0.0221835	0.0152532	0.00911345	0.00889086	0.0250937	0.0427885	0.00571013	0.00975051	0.000283841	0.00741788	0.0115298	0.000761529	0.00211924	0.0373209	0.00499887	0.019863	0.0116014	0.00863084	0.0183132	0.0149916	0.00818441	0.00558221	0.00614659	0.0026729	0.0223212	0.00750651	0.0293242	0.00297521	0.0390294	0.0226219	0.00214037	0.00786897	0.0033874	0.00487822	0.00307723	0.0102502	0.00412049	0.00896759	0.0255378	0.00310152	0.0304976	0.00188064	0.000375978	0.000219963	0.00521316	0.0363546	0.0241113	0.00667991	0.00521493	0.0529131	0.00433521	0.034303	0.00391765	0.011581	0.0386488	0.0383506	0.0203272	0.0193097	0.00602295	0.0118775	0.00632501	0.0254033	0.00277314	0.0372841	0.0091076	0.00291544	0.00449408	0.0258864	0.00451427	0.0180036	0.600291	0.399709	0.5304162
150	-950.6626	-1060.135	109.4724	0.00102592	0.00130973	0.000150465	0.00556287	0.00237236	0.00232013	0.00200681	0.00266443	0.00515655	0.00297345	0.000962948	0.000157994	0.0119784	0.00235979	0.00238321	0.00135896	0.00449147	0.00292417	0.00242499	0.00770671	0.00382928	0.00854227	0.00360583	0.00674346	0.00370438	0.00156481	0.00107623	0.00730023	0.00472177	0.00738772	0.0017427	0.0162061	0.00847668	0.00517225	0.00242644	0.00157743	0.000896143	0.000160473	0.00304222	0.00290626	0.00375879	0.00296998	0.00451342	0.000982835	0.00392833	0.00195137	0.000139927	0.000678462	0.00590484	0.00486143	0.000453439	0.00212992	0.010004	0.00413792	0.0101664	0.000245189	0.00199082	0.00495065	0.00365393	0.00744237	0.00356248	0.00372019	0.00572905	0.00444616	0.00871963	0.00128082	0.000223733	0.00185834	0.000796845	0.0177652	0.00498142	0.00621224	0.0039346	1.10639	0.468047	0.5922839	1.407716	0.0096541	0.104025	0.493589	2.02598	9.61305	103.583	3.355309	2.376759	11.81923	0.00351983	0.00449357	0.00051623	0.0190856	0.00813933	0.00796012	0.00688518	0.00914138	0.0176916	0.0102016	0.00330378	0.00054206	0.0410968	0.00809622	0.00817655	0.00466247	0.0154098	0.0100325	0.00831991	0.026441	0.0131379	0.0293077	0.0123712	0.0231361	0.0127094	0.00536872	0.00369244	0.0250464	0.0161999	0.0253465	0.00597903	0.0556014	0.0290826	0.0177455	0.00832487	0.00541201	0.00307458	0.000550567	0.0104376	0.00997108	0.012896	0.0101897	0.0154851	0.00337201	0.0134777	0.00669494	0.000480075	0.00232773	0.0202589	0.0166791	0.0015557	0.00730756	0.0343227	0.0141968	0.0348798	0.000841218	0.00683029	0.0169852	0.0125363	0.025534	0.0122225	0.0127636	0.0196558	0.0152543	0.0299162	0.00439438	0.000767605	0.00637577	0.00273389	0.0609505	0.0170908	0.0213136	0.0134992	0.703858	0.296142	0.2914687
180	-952.0667	-1062.895	110.8282	0.019098	0.0197067	0.00784492	0.00294469	0.0680632	0.108725	0.00659513	0.0410027	0.0512273	0.0257443	0.0318198	0.00084112	0.0484952	0.0246503	0.00798329	0.0153462	0.120179	0.0178726	0.0232654	0.014524	0.0812424	0.0697479	0.0183588	0.0073233	0.0152688	0.0169505	0.00964338	0.0218985	0.0711248	0.0603209	0.038763	0.0475089	0.0489548	0.0142685	0.014625	0.026322	0.000716318	0.000542296	0.00859177	0.0214841	0.0306906	0.0310622	0.000821527	0.016632	0.0239747	0.00438193	0.0121638	0.00553965	0.0475395	0.0311598	0.0023054	0.0106741	0.0219187	0.030225	0.0511553	0.000286995	0.0309443	0.0260837	0.0220998	0.0125289	0.0200745	0.0303755	0.0206179	0.0499175	0.030317	0.0108923	9.18242e-05	0.0107595	0.0283999	0.100704	0.0524405	0.050723	0.00132915	1.04018	0.799119	1.280853	0.7191472	0.0202174	0.149176	0.552343	1.81047	6.70351	49.4624	2.820846	0.5614596	6.508272	0.00923316	0.00952742	0.00379272	0.00142364	0.032906	0.0525642	0.00318849	0.0198232	0.0247664	0.0124464	0.0153837	0.00040665	0.0234456	0.0119175	0.00385961	0.00741932	0.0581022	0.00864072	0.0112479	0.00702181	0.0392776	0.0337204	0.00887576	0.00354054	0.00738188	0.0081949	0.00466221	0.0105871	0.0343861	0.0291628	0.0187404	0.0229687	0.0236678	0.00689828	0.00707062	0.0127257	0.000346312	0.000262179	0.00415379	0.0103867	0.0148377	0.0150174	0.000397177	0.00804096	0.0115909	0.0021185	0.00588072	0.00267821	0.0229835	0.0150646	0.00111457	0.00516052	0.0105968	0.0146127	0.0247316	0.000138751	0.0149604	0.0126105	0.0106844	0.00605725	0.00970528	0.0146854	0.00996797	0.0241332	0.0146571	0.005266	4.43935e-05	0.0052018	0.0137303	0.0486866	0.025353	0.0245227	0.000642595	0.359574	0.640426	2.068415
210	-982.7627	-1091.217	108.4547	0.00648327	0.133042	0.0416006	0.0735665	0.0882553	0.00322448	0.0684754	0.0189137	0.0329749	0.0366124	0.00390863	7.06692e-05	0.0266584	0.0156902	0.0171865	0.0092428	0.170914	0.114814	0.0435842	0.0450636	0.0216903	0.0376892	0.026109	0.00617186	0.00995649	0.0241062	0.0216844	0.0783565	0.0762679	0.0325096	0.117091	0.0315086	0.0201619	0.017891	0.0285871	0.0869402	0.000218198	0.00077123	0.0166994	0.185025	0.0266799	0.0861552	0.0249966	0.0201014	0.0429438	0.0114332	0.021742	0.0538358	0.0714903	0.00551625	0.0560521	0.0169675	0.0865153	0.0403742	0.04048	0.00139792	0.0205505	0.0337686	0.0125129	0.0332732	0.0285492	0.0476817	0.207627	0.0275063	0.00399183	0.0158487	0.00926837	0.00355982	0.0434959	0.026566	0.0330547	0.0184036	0.00196966	1.03242	0.837894	0.3372193	1.662781	0.145504	0.3906	0.74581	1.34082	2.56016	6.87265	1.393751	4.930858	6.160806	0.00218732	0.0448857	0.0140352	0.0248198	0.0297755	0.00108787	0.0231022	0.00638107	0.011125	0.0123522	0.00131869	2.38423e-05	0.00899397	0.00529353	0.00579835	0.00311833	0.0576628	0.0387358	0.0147044	0.0152035	0.00731785	0.0127156	0.00880864	0.00208226	0.00335911	0.00813293	0.00731587	0.0264358	0.0257312	0.010968	0.039504	0.0106303	0.00680221	0.00603605	0.00964469	0.0293318	7.36154e-05	0.000260197	0.00563402	0.0624236	0.00900122	0.0290669	0.00843332	0.00678178	0.0144883	0.00385731	0.00733529	0.0181631	0.0241193	0.00186107	0.0189108	0.00572449	0.0291884	0.0136214	0.0136571	0.00047163	0.00693332	0.0113928	0.00422159	0.0112257	0.00963188	0.0160868	0.0700491	0.00928006	0.00134676	0.00534703	0.00312695	0.00120101	0.0146746	0.0089628	0.011152	0.00620899	0.00066452	0.83139	0.16861	2.964027
240	-918.9739	-1032.883	113.9089	0.00603583	0.0255231	0.0117763	0.00138344	0.0593779	0.000186788	0.0259678	0.00181148	0.012505	0.0092442	0.00454785	4.96838e-05	0.0100955	0.00368345	0.0144922	0.0228488	0.034377	0.0280348	0.0815738	0.00283137	0.0197454	0.0567636	0.0116492	0.00576247	0.00741339	0.00299373	0.00260347	0.00395027	0.00583955	0.023075	0.00932109	0.00937713	0.00143265	0.015256	0.015776	0.0127281	9.63866e-06	0.00331076	0.0199953	0.057539	0.0170461	0.0263816	0.0144566	0.0115109	0.00649766	0.0202636	0.027803	0.00435885	0.0217434	0.019088	0.0195851	0.00523244	0.00400678	0.00593206	0.0290063	0.0048386	0.00296694	0.0151231	0.00179272	0.0109809	0.0356078	0.0180822	0.00567795	0.0109268	0.00594449	0.00100836	0.0257714	0.00239127	0.0164949	0.0100746	0.0216106	0.00237935	0.000364426	0.1947	5.0265	1.00245	0.9975499	0.00313777	0.0601306	0.416007	2.40381	16.6305	318.698	4.167944	0.9951119	0.193674	0.005663	0.0239466	0.0110489	0.00129799	0.0557102	0.00017525	0.0243638	0.00169958	0.0117326	0.00867319	0.00426693	4.66148e-05	0.00947188	0.00345593	0.013597	0.0214374	0.0322535	0.0263031	0.0765349	0.00265647	0.0185258	0.0532573	0.0109296	0.00540652	0.00695546	0.00280881	0.00244266	0.00370626	0.00547884	0.0216497	0.00874532	0.00879791	0.00134416	0.0143137	0.0148015	0.0119419	9.04328e-06	0.00310626	0.0187602	0.0539848	0.0159932	0.024752	0.0135636	0.0107999	0.0060963	0.0190119	0.0260856	0.00408961	0.0204003	0.0179089	0.0183753	0.00490924	0.00375928	0.00556564	0.0272146	0.00453972	0.00278367	0.0141889	0.00168199	0.0103026	0.0334083	0.0169653	0.00532722	0.0102518	0.0055773	0.000946069	0.0241795	0.00224356	0.015476	0.00945225	0.0202757	0.00223238	0.000341915	0.498775	0.501225	1.065837
270	-1205.089	-1320.883	115.7936	0.0204369	0.0424793	0.0261263	0.0040867	0.020758	0.00122374	0.019751	0.00815836	0.0286547	0.0241834	0.00228527	0.0071279	0.0331147	0.00579013	0.00957121	0.0175968	0.0293648	0.0101717	0.00355132	0.000223913	0.013228	0.0331604	0.0170957	0.0179798	0.0152381	0.00498063	0.00326201	0.00199583	0.000214844	0.0248909	0.0148122	0.012953	0.000316532	0.0193807	0.00122586	0.0181478	6.70395e-05	0.00281368	0.012595	0.0904472	0.0267953	0.04147	0.00594057	0.0220731	0.0146884	0.00324883	0.04153	0.00567735	0.0149917	0.0422732	0.0329126	0.0209856	0.000705976	0.0097844	0.0248004	0.00206495	0.00707131	0.0192465	0.00281803	0.0111543	0.033501	0.0059992	0.00972057	0.00392308	0.00462602	0.00890992	0.0305061	0.00354987	0.0234448	0.00283186	0.0243859	0.00374017	0.000438415	0.808397	1.95802	1.727809	0.2721909	0.118909	0.353981	0.723253	1.38264	2.82501	8.40979	1.5397	0.1575353	2.064325	0.0181618	0.0377503	0.0232178	0.00363175	0.0184471	0.00108751	0.0175522	0.00725013	0.0254648	0.0214912	0.00203086	0.00633439	0.0294282	0.00514554	0.0085057	0.0156378	0.0260958	0.00903937	0.00315597	0.000198986	0.0117554	0.0294688	0.0151925	0.0159782	0.0135417	0.00442616	0.00289886	0.00177364	0.000190927	0.0221199	0.0131632	0.011511	0.000281294	0.0172231	0.00108939	0.0161275	5.95763e-05	0.00250044	0.0111929	0.0803782	0.0238123	0.0368534	0.00527923	0.0196158	0.0130532	0.00288715	0.0369067	0.00504532	0.0133227	0.0375671	0.0292486	0.0186494	0.000627383	0.00869515	0.0220395	0.00183507	0.0062841	0.0171039	0.00250431	0.00991255	0.0297715	0.00533134	0.00863843	0.00348635	0.00411103	0.00791802	0.02711	0.00315468	0.0208348	0.00251661	0.0216711	0.00332379	0.000389609	0.136095	0.863905	1.125271
