Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-1028.068	-1139.601	111.5334	0.00202416	0.00547902	0.0131293	0.0126958	0.0231496	0.00105426	0.0299341	0.0113049	0.00525187	0.0118267	0.0116041	0.0198155	0.000398929	0.0104728	0.0791907	0.038668	0.00241302	0.0362703	0.00281997	0.0045972	0.0143229	0.0192357	1.40386e-05	0.00721991	0.00958703	0.0263287	0.0158044	0.0260683	0.0218466	0.0116004	0.00440509	0.0756047	0.0363917	0.0194932	0.0049137	0.0329988	0.0708765	0.0157306	0.0109965	0.00891314	0.0109594	0.0030552	0.0158915	0.0478929	0.00989742	0.041161	0.0863241	0.0501625	0.00548929	0.00304904	0.0928436	0.022584	0.00252574	0.00925989	0.0334272	0.0278511	0.00137767	0.0691949	0.0483137	0.0185423	0.000639894	0.103948	0.00437047	0.0118328	0.0221966	0.00120557	0.00125834	0.00032781	0.00880976	0.0128842	0.0142363	0.0219842	0.0204597	1.00192	0.990407	0.567796	1.432204	0.106454	0.335386	0.711178	1.40612	2.98164	9.39373	1.619705	2.522392	5.058118	0.00128241	0.00347123	0.00831806	0.00804341	0.0146664	0.000667929	0.0189647	0.0071622	0.00332732	0.00749281	0.00735176	0.0125541	0.000252741	0.00663507	0.0501713	0.0244981	0.00152877	0.022979	0.00178659	0.00291255	0.00907426	0.0121868	8.89418e-06	0.00457417	0.00607386	0.0166806	0.0100129	0.0165155	0.0138409	0.00734942	0.00279085	0.0478993	0.023056	0.0123499	0.00311308	0.0209064	0.0449038	0.00996614	0.0069668	0.00564692	0.00694334	0.00193562	0.010068	0.0303426	0.00627051	0.0260775	0.0546906	0.0317805	0.00347774	0.00193172	0.058821	0.0143081	0.00160018	0.0058666	0.0211778	0.017645	0.000872823	0.0438384	0.0306091	0.0117474	0.000405405	0.0658562	0.00276891	0.00749665	0.0140626	0.000763787	0.000797223	0.000207684	0.00558142	0.00816277	0.00901939	0.0139281	0.0129622	0.716102	0.283898	1.578408
30	-911.4724	-1023.35	111.8781	0.00100552	0.000690912	0.000631892	0.0206969	0.0192959	0.0248471	0.0283649	0.0199012	0.000487999	0.0369356	0.00905417	0.0166354	0.0252162	0.0699414	0.0522859	0.0107968	0.012942	0.00142779	0.00243595	0.00159116	0.00432222	0.0497171	0.000129058	0.0237848	0.0126603	0.0251909	0.0136522	0.0152412	0.00880963	0.0100207	0.00190351	0.065309	0.0557253	0.000290943	0.0347499	0.0148244	0.0612247	0.00563815	0.00493864	0.0241573	0.0111149	0.0011462	0.0155279	0.0303798	0.00673091	0.0123508	0.103592	0.0810233	0.0259616	0.00709973	0.0219591	0.019463	0.000577267	0.0142423	0.0432934	0.0315562	0.0177565	0.0391645	0.0302442	0.00780354	0.000577128	0.00486798	0.00776796	0.00753409	0.0173859	0.0012238	0.00233059	0.00028317	0.00909115	0.01344	0.0121107	0.00640268	0.00678853	0.376878	4.11561	0.5157004	1.4843	0.00393752	0.0671713	0.430629	2.32219	14.8873	253.967	4.00378	2.878221	0.4578648	0.00071912	0.000494121	0.000451911	0.0148019	0.0137999	0.0177699	0.0202858	0.0142328	0.000349003	0.0264153	0.00647529	0.0118972	0.0180339	0.0500201	0.0373934	0.00772155	0.00925576	0.00102112	0.00174212	0.00113795	0.00309113	0.0355562	9.22989e-05	0.0170102	0.00905429	0.0180158	0.00976364	0.0109001	0.0063004	0.0071665	0.00136134	0.0467071	0.0398532	0.000208074	0.0248522	0.010602	0.0437862	0.00403225	0.00353197	0.0172766	0.00794905	0.000819729	0.0111051	0.0217268	0.00481376	0.00883292	0.0740862	0.0579456	0.018567	0.00507753	0.0157046	0.0139194	0.000412845	0.0101857	0.0309622	0.0225681	0.012699	0.0280094	0.0216298	0.00558087	0.000412746	0.00348144	0.00555543	0.00538817	0.0124339	0.000875228	0.00166677	0.000202515	0.00650173	0.00961192	0.00866124	0.00457902	0.00485497	0.74215	0.25785	1.398266
60	-981.8975	-1092.165	110.2672	0.000206881	0.00306113	0.000806521	0.0170463	0.0302763	0.0180414	0.00610225	0.00525369	3.82885e-05	0.0259576	0.00744702	0.010957	0.0292108	0.0397449	0.0306955	0.00300937	0.000198438	0.00257385	0.00656736	0.00569256	0.0174306	0.0402623	0.00472467	0.0139634	0.00980533	0.00303218	0.0039904	0.0114169	0.00606586	0.00750972	0.00132764	0.0326374	0.00984045	0.000133251	0.0216239	0.0122694	0.00309926	0.00172497	0.0198228	0.017861	0.00220088	0.00494827	0.00374943	0.0276952	0.00285387	0.00326797	0.018599	0.00226925	0.0161055	0.010242	0.0163438	0.0278931	0.0172168	0.00633916	0.0136918	0.00038615	0.0180142	0.0105062	0.00713011	0.0113531	0.00190168	0.000898956	0.00427162	0.00535273	0.0111566	0.00210047	0.00576051	6.30333e-05	0.0270447	0.00581139	0.00745192	0.0346783	0.0110046	1.10101	0.494945	0.610276	1.389724	0.0243035	0.163187	0.568032	1.76046	6.12792	41.1463	2.687744	2.277206	11.12257	0.000252377	0.00373431	0.000983885	0.020795	0.0369345	0.0220089	0.00744421	0.00640904	4.67087e-05	0.031666	0.00908471	0.0133666	0.0356346	0.0484852	0.0374459	0.00367117	0.000242077	0.00313988	0.0080116	0.00694443	0.0212638	0.0491164	0.00576369	0.0170341	0.0119616	0.00369899	0.00486793	0.0139276	0.00739981	0.0091612	0.0016196	0.0398147	0.0120045	0.000162555	0.0263792	0.0149676	0.00378083	0.00210431	0.0241821	0.0217889	0.00268488	0.00603645	0.00457398	0.0337858	0.00348147	0.00398663	0.0226891	0.00276828	0.0196473	0.0124943	0.019938	0.0340272	0.021003	0.00773322	0.0167028	0.000471069	0.0219757	0.0128167	0.00869811	0.0138497	0.00231989	0.00109665	0.00521101	0.00652986	0.0136101	0.00256239	0.00702731	7.68951e-05	0.0329922	0.00708939	0.00909069	0.0423045	0.0134247	0.694862	0.305138	0.819731
90	-912.8409	-1024.053	111.2116	0.000402945	0.00497793	0.00134449	0.022512	0.0241466	0.0056788	0.00306005	0.00797941	0.00315846	0.00398432	0.00916054	0.0145536	0.0229814	0.0124375	0.00253551	0.0040216	0.00374522	0.00436609	0.00871059	0.00707954	0.0207626	0.019746	0.00286876	0.0235442	0.0154443	0.000267283	0.00605657	0.0129341	0.0032984	0.00372808	0.00770389	0.00758816	0.0116428	0.00409759	0.00136897	0.00976941	0.00699388	0.00513647	0.0178545	0.0207778	0.00770445	0.00135445	0.00705826	0.0147437	0.00508977	0.0135158	0.0167734	0.00762074	0.0192789	0.0181509	0.00623987	0.00948008	0.0172944	0.00953897	0.00316235	0.00684435	0.0157198	0.0154445	0.0174809	0.0102664	0.00446917	0.00075758	0.00633125	0.0122911	0.0239593	0.004088	0.0028897	0.000343344	0.0188621	0.00598586	0.00277115	0.00729346	0.00877662	1.06052	0.697389	0.9463993	1.053601	0.0116301	0.113915	0.507774	1.96938	8.77851	85.9841	3.220666	1.113273	7.603515	0.000583978	0.00721438	0.00194854	0.032626	0.034995	0.00823013	0.00443485	0.0115643	0.00457747	0.00577436	0.0132761	0.0210922	0.0333063	0.0180253	0.00367465	0.0058284	0.00542785	0.00632766	0.012624	0.0102602	0.0300908	0.0286173	0.00415762	0.034122	0.022383	0.000387366	0.00877763	0.0187451	0.00478029	0.00540301	0.0111651	0.0109973	0.0168737	0.00593853	0.00198402	0.0141586	0.010136	0.00744415	0.025876	0.0301126	0.0111659	0.00196297	0.0102293	0.0213676	0.00737646	0.019588	0.0243092	0.0110445	0.0279403	0.0263056	0.00904328	0.0137392	0.0250644	0.0138246	0.00458312	0.00991934	0.0227823	0.0223834	0.0253346	0.0148788	0.00647705	0.00109794	0.00917571	0.0178132	0.0347236	0.00592463	0.00418796	0.000497599	0.0273363	0.00867515	0.00401615	0.0105702	0.0127197	0.5268	0.4732	0.6900008
120	-1029.026	-1143.208	114.1824	0.00139045	0.000499179	0.0109077	0.0136341	0.0200678	0.011469	0.00685643	0.00663155	0.00343414	0.00199877	0.0158126	0.0120953	0.0132747	0.000621619	0.00477047	0.00450906	0.0150221	0.000514125	0.000566614	0.0128291	0.0107065	0.0164105	0.0186447	0.00495148	0.0169393	6.85834e-05	0.0124369	0.00183892	0.00219629	0.00967726	0.00263551	0.00560224	0.0182393	0.0182898	0.000901757	0.00751075	0.0149829	0.00426883	0.00748479	0.00438614	0.00546634	0.00112742	0.0032627	0.00464567	0.00316484	0.00579035	0.00534548	0.0049827	0.00431496	0.0221279	0.0142776	0.00787873	0.0114724	0.00269014	0.0113039	0.00568822	0.00674965	0.0106108	0.00544719	0.00853224	0.0148215	0.00282602	0.00506173	0.00369161	0.0153616	0.00942656	0.00134612	0.00549965	0.00538664	0.0020601	0.00635018	0.0132165	0.00633612	0.593155	3.03423	1.566572	0.4334285	0.00368583	0.0650419	0.426322	2.34564	15.3747	271.309	4.051542	0.2766733	0.97744	0.00243366	0.000873697	0.0190915	0.0238634	0.0351241	0.0200738	0.0120006	0.011607	0.00601067	0.00349838	0.0276763	0.02117	0.0232342	0.001088	0.00834961	0.00789207	0.0262927	0.000899856	0.000991728	0.0224544	0.0187393	0.0287228	0.0326333	0.00866642	0.0296483	0.000120039	0.0217679	0.0032186	0.00384409	0.0169378	0.00461286	0.00980543	0.0319236	0.032012	0.00157832	0.0131458	0.026224	0.0074716	0.0131004	0.00767693	0.00956757	0.00197329	0.00571061	0.00813116	0.00553931	0.0101347	0.00935603	0.00872106	0.00755233	0.0387298	0.0249896	0.0137899	0.0200799	0.00470847	0.0197849	0.00995592	0.0118137	0.0185717	0.00953404	0.0149337	0.0259416	0.0049463	0.00885939	0.0064613	0.0268869	0.016499	0.00235608	0.00962586	0.00942806	0.00360573	0.0111145	0.0231325	0.0110899	0.216714	0.783286	0.5713407
150	-892.9379	-1003.209	110.2709	0.0114252	0.00489903	0.00918805	0.0293345	0.0257034	0.0277938	0.0284726	0.0248401	0.0273411	0.00653697	0.00787466	0.0548136	0.0332929	0.000290925	0.0156704	0.0199715	0.0187101	0.00531456	0.000718846	0.0152378	0.0152515	0.0166275	0.0468041	0.0102706	0.0106666	0.00621162	0.0532599	0.00388811	0.0021584	0.0259787	0.0150198	0.0192015	0.0341855	0.0495682	0.0319855	0.0192173	0.0129625	0.00918462	0.00119723	0.00599032	0.0150474	0.0359621	0.0103005	0.0211783	0.00931233	0.0129943	0.0139201	0.0085696	0.0238617	0.0328257	0.0238955	0.00415289	0.0208314	0.00818606	0.0197947	0.0412137	0.0117082	0.0136173	0.0371071	0.0216341	0.0403558	0.00713086	0.0870584	0.0312332	0.0482766	0.0332458	0.00285202	0.01203	0.0139102	0.0216724	0.0164784	0.0069622	0.0531066	1.08325	0.583747	0.601461	1.398539	0.0500459	0.232102	0.634021	1.57724	4.30845	19.9816	2.165457	2.325236	9.27843	0.00752906	0.00322839	0.00605479	0.019331	0.0169382	0.0183157	0.018763	0.0163693	0.0180174	0.00430776	0.00518928	0.0361213	0.0219395	0.000191715	0.0103265	0.0131609	0.0123297	0.00350222	0.000473709	0.0100415	0.0100505	0.0109572	0.0308432	0.0067682	0.00702911	0.00409336	0.0350975	0.00256221	0.00142235	0.0171196	0.0098978	0.0126535	0.0225277	0.0326647	0.021078	0.0126639	0.00854209	0.00605253	0.000788958	0.00394753	0.00991599	0.0236985	0.0067879	0.0139562	0.00613669	0.00856305	0.00917315	0.00564724	0.0157245	0.0216317	0.0157468	0.00273669	0.0137276	0.00539449	0.0130444	0.0271592	0.00771554	0.00897357	0.024453	0.0142566	0.0265938	0.00469913	0.0573702	0.0205822	0.0318135	0.0219085	0.00187944	0.00792762	0.00916662	0.0142818	0.010859	0.00458798	0.0349965	0.699269	0.300731	1.517485
180	-1016.645	-1128.103	111.4577	0.0255774	0.00459267	0.00124219	0.00650146	0.0198737	0.0296592	0.05616	0.0177971	0.0340073	0.00273908	0.00776664	0.0199968	0.0233972	0.000758395	0.00124562	0.0230647	0.0239141	0.00200208	0.0086982	0.00849717	0.00674294	0.000807206	0.00389427	0.0142588	0.00205536	0.00581215	0.0179602	0.00268799	0.000159636	0.0127997	0.0296955	0.0148465	0.0145112	0.0383257	0.026207	0.0162607	0.011454	0.00430774	0.0208851	0.0131574	0.007675	0.0190579	0.0157529	0.0849573	0.0197769	0.00857567	0.0372545	0.00339368	0.0184496	0.0288216	0.00911933	0.0260667	0.0273118	0.00554299	0.0612342	0.0445805	0.00277655	0.00993101	0.0433914	0.0378149	0.0233512	0.0182611	0.0202808	0.00512293	0.0796983	0.00291649	0.0157864	0.0332797	0.0562088	0.0185299	0.00137725	0.00614102	0.00382039	1.00995	0.95026	0.3107256	1.689274	0.295755	0.552042	0.830807	1.20365	1.81145	3.38117	0.8808589	5.436548	5.314063	0.0186617	0.0033509	0.000906323	0.00474359	0.0145002	0.0216399	0.0409754	0.0129851	0.0248123	0.00199849	0.00566669	0.01459	0.017071	0.000553339	0.000908831	0.0168285	0.0174482	0.00146075	0.00634637	0.0061997	0.00491978	0.000588952	0.00284134	0.0104035	0.00149963	0.00424066	0.0131041	0.00196121	0.000116473	0.00933893	0.0216664	0.0108323	0.0105876	0.0279631	0.0191211	0.0118641	0.00835708	0.00314301	0.0152381	0.00959991	0.00559983	0.013905	0.0114936	0.0619865	0.0144296	0.00625697	0.0271816	0.00247609	0.0134612	0.0210288	0.00665364	0.0190187	0.0199272	0.00404427	0.0446776	0.0325267	0.00202582	0.00724585	0.0316592	0.0275904	0.0170375	0.0133236	0.0147973	0.00373779	0.0581493	0.00212793	0.0115181	0.0242815	0.041011	0.0135198	0.00100487	0.0044806	0.00278743	0.844637	0.155363	1.370579
210	-1068.894	-1184.943	116.0488	0.0210924	0.0963011	0.00684441	0.00904632	0.023779	0.0513453	0.0932876	0.027458	0.0257542	0.00451486	0.0129809	0.078553	0.00491512	0.00128346	0.00865448	0.0832953	0.018121	0.0196342	0.00110215	0.0070768	0.0314862	0.0116426	0.0130881	0.0526322	0.0223853	0.0102409	0.0300181	0.039572	0.000117941	0.0478936	0.00215952	0.0244691	0.0182305	0.0820682	0.00111179	0.0686105	0.0242333	0.0202195	0.0213761	0.0248684	0.00925191	0.0320657	0.0263288	0.150179	0.0738905	0.0491736	0.0622659	0.0430823	0.0308361	0.011215	0.0119559	0.0185016	0.0739219	0.037865	0.102345	0.0598056	0.00264458	0.00846295	0.00472792	0.00432086	0.0180035	0.0339491	0.0196089	0.029488	0.0257874	0.0100285	0.0186027	0.0623023	0.0705709	0.013218	0.00513452	0.00560602	0.0577195	0.170839	5.1458	1.75938	0.2406198	0.0754572	0.283565	0.674897	1.48171	3.52653	13.2525	1.868547	0.136764	0.1659983	0.00907462	0.0414319	0.00294469	0.00389203	0.0102305	0.0220904	0.0401354	0.0118134	0.0110803	0.00194244	0.00558482	0.0337961	0.00211465	0.000552187	0.00372344	0.0358364	0.00779627	0.00844728	0.00047418	0.00304467	0.0135464	0.00500905	0.00563091	0.0226441	0.00963088	0.00440598	0.0129148	0.0170252	5.07421e-05	0.0206054	0.000929095	0.0105274	0.00784334	0.0353085	0.000478329	0.0295185	0.0104259	0.00869908	0.00919672	0.0106992	0.00398048	0.0137957	0.0113275	0.0646118	0.0317901	0.0211561	0.0267888	0.0185354	0.0132667	0.00482506	0.00514383	0.00796002	0.0318036	0.0162908	0.0440321	0.0257304	0.00113779	0.00364104	0.00203411	0.00185898	0.0077457	0.014606	0.00843638	0.0126867	0.0110946	0.00431458	0.00800352	0.0268045	0.0303619	0.00568684	0.00220904	0.00241189	0.0248328	0.12031	0.87969	2.324322
240	-1042.463	-1155.341	112.8773	0.0604527	0.0529112	0.021906	0.0015212	0.000725539	0.0607614	0.0321346	0.0483661	0.016226	0.035081	0.0269884	0.0780692	0.0730324	0.00978911	0.0102416	0.117398	0.0129201	0.0175531	0.000226877	0.117377	0.0111028	0.0193908	0.00263534	0.0146564	0.0811546	0.0227863	0.0464102	0.0170935	0.00230614	0.0352659	0.143215	0.0151633	0.0361205	0.0971187	0.00317836	0.0292061	0.0332937	0.0239275	0.0252963	0.025676	0.051638	0.0757502	0.0493345	0.0252029	0.00365676	0.123433	0.101836	0.058372	0.0190773	0.0489458	0.0722645	0.0375826	0.125372	0.0151435	0.0417772	0.0933867	0.00712971	0.015563	0.00895459	0.0581203	0.0578397	0.0198336	0.0081439	0.0920947	0.00673471	0.0119776	0.0466496	0.030968	0.0171466	0.0362546	0.000805825	0.0212466	0.0864979	0.763589	2.18206	1.215063	0.7849371	0.265664	0.523896	0.817353	1.22346	1.90878	3.76416	0.9584457	0.6460053	1.7497	0.0205104	0.0179517	0.00743227	0.000516114	0.000246161	0.0206152	0.0109027	0.0164097	0.00550515	0.0119023	0.00915663	0.0264874	0.0247785	0.00332125	0.00347478	0.0398309	0.00438354	0.00595544	7.6975e-05	0.0398236	0.00376697	0.00657894	0.000894119	0.00497263	0.0275342	0.00773096	0.0157461	0.00579948	0.000782427	0.011965	0.04859	0.00514461	0.012255	0.0329505	0.00107836	0.00990906	0.0112959	0.00811814	0.00858254	0.00871136	0.0175198	0.0257006	0.0167382	0.00855086	0.00124067	0.0418784	0.034551	0.0198045	0.00647255	0.0166064	0.0245179	0.0127511	0.0425363	0.0051379	0.0141742	0.0316843	0.00241897	0.00528021	0.00303812	0.0197191	0.0196239	0.00672916	0.00276307	0.031246	0.00228496	0.00406377	0.0158273	0.0105068	0.00581751	0.0123005	0.000273401	0.00720857	0.0293471	0.392469	0.607531	2.947412
270	-967.0308	-1080.743	113.7126	0.00489119	0.000320827	0.0116053	0.00553446	9.49162e-05	0.0134246	0.00319472	0.00954259	0.00527068	0.00291621	0.00391059	0.0106301	0.00655429	0.0021628	0.00804169	0.0362023	0.0156864	0.00088534	0.00146156	0.0253494	0.00354509	0.00757471	0.000343256	0.000796419	0.0179303	0.00275982	0.0044902	0.00166024	0.000112423	0.0158222	0.00501141	0.0014337	0.00405693	0.00827012	0.000495284	0.0217185	0.00288813	0.0217063	0.00558895	0.0032633	0.00531775	0.00336107	0.0107366	0.00372549	0.00347772	0.000252406	0.00150558	0.0128967	0.0038755	0.0115839	0.0177714	0.00392009	0.0016328	0.00478698	0.00246041	0.0215528	0.000321431	0.00347452	0.00245587	0.0128411	0.000808644	0.0127878	0.0156117	0.00217492	0.00113212	0.00179958	0.00899394	0.00897818	0.000115595	0.00283092	0.000903199	0.0020323	0.00906989	0.74546	2.2727	0.8295426	1.170457	0.0296121	0.179693	0.585366	1.70833	5.56504	33.7699	2.544892	1.410967	1.640033	0.00993466	0.000651642	0.0235719	0.0112412	0.000192787	0.0272671	0.0064889	0.0193823	0.0107054	0.00592322	0.00794293	0.0215911	0.0133126	0.00439293	0.0163337	0.0735317	0.0318612	0.00179824	0.00296863	0.0514881	0.00720054	0.0153852	0.000697198	0.00161763	0.0364187	0.00560557	0.0091202	0.00337217	0.000228347	0.0321369	0.0101788	0.00291204	0.00824017	0.0167977	0.00100599	0.0441132	0.00586618	0.0440885	0.0113519	0.0066282	0.0108011	0.00682677	0.0218074	0.00756696	0.00706371	0.00051267	0.00305803	0.0261949	0.00787165	0.0235284	0.0360961	0.00796223	0.00331643	0.009723	0.00499742	0.0437767	0.00065287	0.00705721	0.00498819	0.0260819	0.00164246	0.0259736	0.0317094	0.00441755	0.00229949	0.0036552	0.0182679	0.0182359	0.000234789	0.00574997	0.00183452	0.00412787	0.0184221	0.585229	0.414771	0.4923361
