Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-870.5614	-978.5231	107.9618	0.000957375	0.00382983	0.00822997	0.00989008	0.061133	0.00897985	0.0158483	0.00439348	0.0172528	0.0411649	0.0103378	0.0313648	0.00586549	0.226742	0.0154727	0.00249197	0.0254458	0.0067054	0.00160619	0.0139289	0.0449077	0.0239428	0.0114352	0.0147199	0.0243535	0.016737	0.0675799	0.0140005	0.0154746	0.00933868	0.0218881	0.0204304	0.00745337	0.00107711	0.0152827	0.29015	0.00434594	0.0268914	0.00485268	0.000987611	0.00249465	0.119777	0.0302198	0.04632	0.024913	0.027197	0.0275699	0.0145409	0.0258089	0.0644655	0.0427022	0.00444073	0.00516222	0.0117225	0.00692689	0.0664078	0.00035504	0.0126953	0.00287444	0.0147215	0.00838063	0.0616478	0.00540167	0.018031	0.0533828	0.0241068	0.0358377	0.0665322	0.00951856	0.0245448	0.0258487	0.000619118	0.0833978	1.12098	0.395123	0.6636173	1.336383	0.0137789	0.123734	0.521043	1.91923	8.08185	72.575	3.098076	2.013785	14.18515	0.000452434	0.00180989	0.00388929	0.00467383	0.0288901	0.00424367	0.00748955	0.00207626	0.00815329	0.0194536	0.00488542	0.0148223	0.0027719	0.107153	0.00731207	0.00117765	0.0120251	0.00316882	0.00075905	0.0065825	0.0212224	0.0113148	0.00540403	0.00695631	0.0115089	0.00790953	0.0319367	0.00661632	0.00731294	0.00441325	0.0103438	0.00965496	0.00352229	0.000509017	0.00722227	0.137118	0.00205379	0.0127083	0.00229327	0.000466722	0.00117892	0.0566041	0.0142812	0.0218898	0.0117733	0.0128527	0.0130289	0.00687172	0.0121967	0.0304649	0.0201801	0.00209859	0.00243955	0.00553981	0.00327349	0.0313828	0.000167784	0.00599949	0.00135839	0.00695706	0.0039605	0.0291333	0.00255271	0.00852105	0.0252275	0.0113923	0.0169361	0.0314416	0.00449825	0.0115993	0.0122155	0.000292581	0.0394119	0.668191	0.331809	2.116056
30	-844.3119	-953.0709	108.759	0.00954355	0.0234937	0.0456503	0.0119928	0.0333428	0.0235099	0.0703645	0.0272171	0.0821154	0.046439	0.0559685	0.248882	0.165097	0.130454	0.214805	0.0113247	0.0144371	0.0946888	0.0404012	0.0551116	0.0718505	0.0276204	0.00450547	0.0541113	0.0369486	0.033868	0.0812364	0.0224002	0.00440892	0.0220391	0.0286851	0.0154697	0.0242061	4.17279e-05	0.0196692	0.0562214	0.038248	0.0264144	0.0286093	0.00453468	0.0407682	0.177784	0.0097649	0.0315541	0.043802	0.0195989	0.0325693	0.0277534	0.0564563	0.0615883	0.0440351	0.0485662	0.00510399	0.0435064	0.0210203	0.0686989	0.00912897	0.00665609	0.00573432	0.0216832	0.0214862	0.0327258	0.0293558	0.0213597	0.0352693	0.0238629	0.0173991	0.017698	0.00529242	0.0513908	0.0187706	0.04893	0.142432	1.05069	0.746572	0.8616763	1.138324	0.0592352	0.25199	0.650493	1.53729	3.96841	16.8819	2.043566	1.321057	7.036734	0.00293858	0.007234	0.0140563	0.00369275	0.0102667	0.00723899	0.0216661	0.0083805	0.0252844	0.0142992	0.0172334	0.076634	0.0508355	0.0401685	0.0661412	0.00348701	0.00444536	0.0291559	0.0124401	0.0169695	0.0221237	0.00850466	0.00138729	0.0166615	0.0113769	0.0104284	0.0250137	0.00689732	0.00135756	0.00678611	0.00883252	0.00476333	0.00745335	1.28486e-05	0.00605639	0.0173113	0.011777	0.00813334	0.00880916	0.00139628	0.0125531	0.0547421	0.00300674	0.00971592	0.0134872	0.00603475	0.0100285	0.00854564	0.0173836	0.0189638	0.013559	0.0149542	0.00157158	0.0133962	0.00647241	0.0211533	0.00281092	0.00204949	0.00176567	0.00667653	0.00661587	0.0100767	0.00903903	0.00657692	0.0108599	0.00734769	0.00535741	0.00544944	0.0016296	0.0158239	0.00577969	0.0150662	0.0438567	0.569162	0.430838	3.247674
60	-937.8758	-1048.024	110.1485	0.0422076	0.0155752	0.0177848	0.050588	0.0236228	0.0202768	0.0452695	0.0387843	0.0630797	0.0160054	0.0414252	0.0407355	0.0119831	0.0648897	0.0321522	0.0305476	0.0194924	0.0328724	0.0495544	0.0739896	0.0398751	0.0218255	0.0145279	0.0121099	0.0602062	0.0231453	0.0538559	0.0196508	0.0130638	0.00464553	0.0249209	0.0386086	0.0584627	0.000397923	0.0133427	0.0181884	0.0471443	0.0015126	0.0524159	0.0125745	0.0138912	0.217421	0.093693	0.0215158	0.0479525	0.0120136	0.0209411	0.0361667	0.0133348	0.0314581	0.00787642	0.0122171	0.0472313	0.00826265	0.0165855	0.014389	0.0186898	0.0269445	0.0996151	0.00940668	0.0140153	0.0216956	0.00768978	0.01134	0.0183739	0.0440451	0.0147071	0.0399427	0.00285317	0.0398091	0.0129463	0.0344867	0.0944259	0.692262	2.53869	0.3215647	1.678435	0.0330007	0.189444	0.595096	1.6804	5.27862	30.3024	2.466552	5.219588	1.363424	0.0176805	0.00652434	0.00744992	0.021191	0.00989542	0.00849379	0.0189631	0.0162465	0.0264236	0.00670453	0.0173527	0.0170638	0.00501961	0.0271818	0.0134683	0.0127962	0.00816521	0.01377	0.020758	0.0309937	0.0167034	0.00914255	0.00608565	0.00507275	0.0252199	0.00969541	0.0225599	0.00823157	0.00547233	0.00194598	0.0104392	0.0161729	0.0244896	0.000166687	0.00558914	0.00761899	0.0197484	0.000633616	0.0219566	0.00526735	0.00581892	0.091076	0.0392473	0.00901282	0.0200869	0.00503241	0.00877207	0.01515	0.00558585	0.0131776	0.00329937	0.00511766	0.0197848	0.00346116	0.00694753	0.00602744	0.007829	0.0112869	0.041728	0.00394039	0.00587093	0.00908814	0.00322119	0.00475026	0.00769669	0.0184502	0.00616069	0.0167317	0.00119517	0.0166757	0.0054231	0.0144462	0.0395543	0.839218	0.160782	2.387247
90	-905.001	-1012.928	107.9274	0.00304843	0.00410887	0.00399802	0.00649413	0.0062319	0.00729997	0.00522373	0.00548124	0.016641	0.000670921	0.00265583	0.000646281	0.0108442	0.00262847	0.00659311	0.00299793	0.00711009	0.00164438	0.00180641	0.00732238	0.00197847	0.00295455	0.00431185	0.0129092	0.00251924	0.00132246	0.0108467	0.00518404	0.00264361	0.0097808	0.0159305	0.00551266	0.00291651	0.00168748	0.00385645	0.0182914	0.0102275	0.000225013	0.00547983	0.00756451	0.00467637	0.00710335	0.00171388	0.00567606	0.0104601	0.00208616	0.00357028	0.00377063	0.00337742	0.0062567	0.00950346	0.00488248	0.01246	0.00266799	0.00293439	0.000855505	0.00610716	0.00710819	0.0175062	0.00142366	0.00994521	0.00194998	0.00634016	0.00260687	0.00401196	0.00802174	0.027774	0.0109903	0.000807718	0.00370593	0.00286638	0.0187528	0.000845756	0.596802	3.01599	0.757477	1.242523	6.0124e-06	0.00284268	0.16055	6.22859	351.78	166323	8.692507	1.640344	0.9893967	0.00689146	0.00928875	0.00903816	0.014681	0.0140882	0.0165027	0.0118091	0.0123912	0.0376195	0.00151672	0.00600392	0.00146102	0.0245151	0.00594207	0.0149048	0.0067773	0.0160735	0.00371739	0.00408367	0.0165534	0.00447265	0.00667922	0.00974762	0.0291833	0.00569514	0.00298963	0.0245208	0.0117193	0.00597631	0.022111	0.0360135	0.0124623	0.00659323	0.00381482	0.00871811	0.0413505	0.0231208	0.000508678	0.012388	0.0171008	0.0105717	0.0160582	0.00387449	0.0128316	0.0236468	0.00471609	0.00807119	0.00852411	0.00763519	0.0141443	0.0214841	0.0110376	0.0281678	0.00603141	0.00663365	0.001934	0.0138062	0.0160692	0.0395756	0.00321842	0.0224827	0.00440824	0.0143329	0.00589325	0.00906967	0.0181344	0.0627875	0.0248454	0.00182597	0.00837785	0.0064799	0.0423936	0.00191197	0.621262	0.378738	0.4423489
120	-901.9938	-1014.149	112.1549	0.0121427	0.00655349	0.00315621	0.0086742	0.075842	0.0206586	0.0233873	0.00904454	0.0470931	0.0204861	0.0172606	0.0263635	0.02089	0.0114809	0.00352077	0.0376291	0.0305782	0.00705285	0.0139692	0.00720213	0.0114026	0.00285443	0.00591662	0.0489025	0.0114307	0.0201376	0.00891793	0.0530403	0.00342981	0.0218617	0.0307879	0.0749197	0.0594931	0.0039757	0.0105037	0.0264091	0.0206218	0.00399467	0.00919311	0.0377454	0.0313677	0.0658269	0.0127665	0.0319337	0.0210276	0.0444543	0.0335261	0.00633808	0.00679668	0.0177061	0.0268943	0.00332497	0.0210267	0.00757759	0.0132319	0.000509159	0.0114556	0.0186664	0.0173977	0.00818029	0.0281445	0.00469306	0.0305137	0.0125709	0.026614	0.0015901	0.039193	0.0380657	0.00108295	0.0341175	0.0137845	0.0300736	0.000115826	0.610144	2.94928	0.399606	1.600394	0.036963	0.200215	0.605452	1.65166	4.99464	27.0541	2.384565	4.004929	1.034395	0.00794113	0.00428587	0.00206411	0.00567278	0.0495994	0.0135104	0.0152949	0.00591498	0.0307981	0.0133976	0.0112881	0.0172413	0.0136617	0.0075083	0.00230253	0.0246088	0.0199976	0.00461245	0.00913563	0.00471007	0.00745714	0.00186675	0.00386937	0.0319814	0.00747551	0.0131697	0.00583217	0.0346874	0.00224304	0.0142972	0.0201348	0.0489962	0.0389075	0.00260004	0.00686925	0.0172711	0.0134863	0.00261245	0.00601214	0.0246849	0.020514	0.0430497	0.00834908	0.0208841	0.0137517	0.0290724	0.0219255	0.004145	0.00444492	0.0115795	0.0175884	0.00217447	0.0137511	0.00495562	0.00865342	0.000332981	0.00749177	0.0122075	0.0113778	0.00534977	0.018406	0.00306918	0.0199554	0.00822114	0.0174051	0.0010399	0.0256316	0.0248943	0.00070823	0.0223122	0.00901485	0.0196676	7.57482e-05	0.800197	0.199803	1.529091
150	-873.0583	-981.2453	108.187	0.00573754	0.00194475	0.00199332	0.072143	0.018131	0.0791248	0.0164904	0.058785	0.0663155	0.0132102	0.00433559	0.00143459	0.0104898	0.00453559	0.043828	0.00906984	0.0194154	0.017042	0.0338108	0.013757	0.0246696	0.0832498	0.0141748	0.0606781	0.102335	0.0258248	0.00262522	0.00816725	0.0867564	0.030071	0.01679	0.157816	0.0177955	0.013539	0.00546566	0.0380729	0.0644316	0.00656917	0.0332456	0.0395567	0.0302455	0.0226337	0.00340301	0.0439251	0.0245108	0.0278446	0.0547246	0.0036156	0.00514859	0.0417958	0.00201953	0.00775611	0.0888562	0.0170046	0.00900812	0.00111716	0.0157573	0.00646176	0.0705056	0.0292277	0.0126098	0.0122179	0.0484342	0.0641473	0.0335163	0.000621101	0.0270663	0.0463413	0.00159452	0.00951887	0.0628759	0.0697282	0.00861593	1.09599	0.520038	0.6511207	1.348879	0.0127688	0.119224	0.515042	1.94159	8.38754	78.3156	3.15312	2.071627	10.53761	0.00257719	0.000873543	0.000895361	0.0324052	0.00814408	0.0355413	0.00740715	0.0264051	0.0297876	0.00593375	0.00194746	0.000644391	0.00471183	0.0020373	0.0196867	0.00407399	0.00872101	0.00765491	0.0151871	0.00617938	0.0110811	0.0373942	0.00636706	0.0272554	0.0459668	0.0116	0.0011792	0.00366857	0.0389693	0.0135073	0.00754173	0.0708879	0.0079934	0.00608143	0.00245507	0.0171016	0.0289414	0.00295074	0.0149333	0.0177681	0.0135857	0.0101666	0.00152857	0.0197303	0.0110098	0.0125073	0.0245812	0.00162405	0.00231265	0.0187738	0.000907135	0.00348389	0.0399125	0.00763812	0.00404627	0.000501807	0.00707787	0.0029025	0.0316697	0.0131285	0.00566406	0.00548803	0.0217557	0.0288137	0.0150549	0.000278986	0.0121577	0.0208156	0.000716229	0.00427569	0.0282426	0.0313205	0.00387011	0.67444	0.32556	2.226277
180	-868.8477	-983.0922	114.2445	0.00140414	0.03485	0.000556092	0.00844276	0.00142721	0.0254564	0.00669754	0.0396557	0.0193179	0.0149126	0.00914583	0.000664018	0.0133975	0.0128845	0.0167786	0.00558358	0.0314644	0.0102723	0.0225327	0.00499385	0.0177972	0.0438011	0.000419223	0.0171087	0.0453586	0.00966624	0.003422	0.00309456	0.0361946	0.0205021	0.0116034	0.0290368	0.00742425	0.00593441	0.00213278	0.0311558	0.00801158	0.00199602	0.0115769	0.016503	0.0158853	0.00587634	0.0178225	0.0312054	0.00445348	0.0212751	0.00644491	0.00656819	0.00543603	0.000305761	0.00230395	0.00245225	0.00745823	0.0101611	0.00806495	9.2926e-05	0.00347056	0.00634597	0.025974	0.00941238	0.0310173	0.00470435	0.00506512	0.00656042	0.0235909	0.000120364	0.00707483	0.00295066	0.000335593	0.0340494	0.00256497	0.0290904	0.000862519	0.305006	4.47497	0.7798403	1.22016	0.0136351	0.123103	0.520212	1.92229	8.12329	73.3401	3.105659	1.564628	0.340791	0.00149032	0.036989	0.000590222	0.00896094	0.00151481	0.0270188	0.00710861	0.0420896	0.0205036	0.0158279	0.00970717	0.000704773	0.0142197	0.0136753	0.0178084	0.00592628	0.0333956	0.0109027	0.0239157	0.00530035	0.0188895	0.0464894	0.000444953	0.0181587	0.0481425	0.0102595	0.00363203	0.00328449	0.038416	0.0217605	0.0123156	0.030819	0.00787992	0.00629865	0.00226368	0.033068	0.0085033	0.00211853	0.0122874	0.0175159	0.0168603	0.006237	0.0189164	0.0331207	0.00472681	0.0225809	0.00684048	0.00697132	0.00576967	0.000324527	0.00244536	0.00260276	0.00791598	0.0107847	0.00855994	9.86294e-05	0.00368357	0.00673546	0.0275682	0.00999008	0.0329211	0.00499309	0.005376	0.00696308	0.0250389	0.000127751	0.00750906	0.00313176	0.00035619	0.0361392	0.0027224	0.0308759	0.000915457	0.61008	0.38992	0.9421731
210	-889.899	-999.023	109.124	0.0092951	0.0271171	0.0054547	0.00605537	0.0215057	0.0116309	0.0401726	0.0485619	0.000820957	0.00591267	0.0192609	0.0071821	0.0221965	0.0195164	0.0243984	0.000803931	0.0424799	0.0112538	0.0209728	0.0171263	0.0254422	0.0318436	0.00686919	0.00119059	0.0029746	0.00207755	0.00236246	0.00870399	0.018901	0.017695	0.0459685	0.0160933	0.0156616	0.0155797	0.0095046	0.0215936	0.00107096	0.00306844	0.0100675	0.00196913	0.0220559	0.0385549	0.0363961	0.0154845	0.0273294	0.00946571	0.0294962	0.0115641	0.015889	0.00016501	0.0112336	0.036666	0.0723223	0.0379553	0.00598588	0.000388432	0.00468499	0.015422	0.0126599	0.00533073	0.0193663	0.00906857	0.0194305	0.0147941	0.0162187	0.00102174	0.0373841	0.00945489	0.0133062	0.0701085	0.0108373	0.034292	0.00536851	1.05945	0.702761	0.6136647	1.386335	0.00419622	0.0692886	0.434818	2.29981	14.4324	238.31	3.957769	2.259109	7.53775	0.00720518	0.02102	0.00422826	0.00469388	0.0166703	0.00901584	0.0311402	0.0376432	0.000636373	0.00458326	0.0149303	0.00556727	0.0172058	0.0151283	0.0189127	0.000623175	0.0329287	0.00872348	0.0162573	0.0132756	0.0197218	0.0246838	0.00532472	0.000922897	0.00230579	0.00161044	0.00183128	0.00674698	0.0146513	0.0137165	0.0356329	0.0124749	0.0121402	0.0120768	0.00736758	0.0167385	0.000830164	0.00237853	0.00780391	0.00152639	0.0170968	0.0298862	0.0282128	0.012003	0.0211846	0.00733744	0.0228643	0.00896403	0.0123165	0.000127909	0.00870785	0.028422	0.0560613	0.0294214	0.00464001	0.000301097	0.00363162	0.0119545	0.00981348	0.00413217	0.0150119	0.00702959	0.0150617	0.0114678	0.0125721	0.000792014	0.0289786	0.00732905	0.0103144	0.0543453	0.00840061	0.0265817	0.00416145	0.693168	0.306832	1.290057
240	-854.9349	-964.0448	109.1098	0.0048423	0.0114221	0.0353346	0.000916164	0.00181432	0.00212867	0.0287174	0.00515882	0.000258811	0.0237914	0.0142657	0.00122402	0.00355487	0.0294022	0.0119902	0.0288764	0.0231811	0.00275256	0.0368058	0.00796153	0.0182835	0.0149675	0.0111625	0.00430666	0.000359036	0.00548639	0.00235803	0.00134668	0.00269146	0.0104	0.0110079	0.010826	0.00155748	0.0170263	0.0104549	0.0135355	5.27784e-05	0.0232144	0.0255616	0.0115931	0.0144195	0.021929	0.0227397	0.0215809	0.00515815	0.0062398	0.00117787	0.00208556	0.0174937	0.00063386	0.00803036	0.0227335	0.01581	0.0150248	0.00427901	0.00285247	0.0181256	0.0119874	0.00516067	0.000397741	0.00826363	0.0249131	0.00356286	0.0289724	0.00919442	0.000510949	0.0240465	0.00675883	0.00951191	0.0454484	0.0156403	0.015279	0.000269158	0.87015	1.64925	0.6235166	1.376483	0.000294476	0.0189647	0.290236	3.44547	52.7294	3395.86	5.878776	2.207613	2.638012	0.00549748	0.0129676	0.0401155	0.00104012	0.0020598	0.00241669	0.032603	0.00585682	0.000293829	0.0270105	0.0161959	0.00138963	0.00403585	0.0333804	0.0136125	0.0327834	0.0263176	0.00312499	0.0417858	0.00903875	0.0207573	0.0169926	0.0126728	0.00488936	0.000407614	0.00622871	0.00267708	0.00152889	0.00305562	0.0118072	0.0124973	0.0122908	0.00176821	0.01933	0.0118695	0.0153669	5.99194e-05	0.0263554	0.0290201	0.0131617	0.0163705	0.0248961	0.0258165	0.0245009	0.00585606	0.00708406	0.00133724	0.00236774	0.0198607	0.000719623	0.0091169	0.0258094	0.0179491	0.0170576	0.00485797	0.00323841	0.0205781	0.0136094	0.00585893	0.000451557	0.00938173	0.028284	0.00404492	0.0328924	0.0104385	0.000580082	0.0273001	0.00767333	0.0107989	0.0515977	0.0177565	0.0173463	0.000305576	0.688242	0.311758	0.880822
270	-891.3792	-1002.708	111.329	0.00095081	0.0130638	0.0143235	0.00194607	0.00342445	0.00344695	0.00186953	0.00702304	0.00279502	0.0054434	0.0054332	0.0108794	0.00382461	0.0223095	0.00484948	0.0115575	0.0120838	0.0137813	0.00711352	0.00269263	0.0149762	0.0160818	0.00674587	0.00778706	0.0206014	0.00291293	0.00144413	0.00271457	0.000488845	0.0105241	0.00757885	0.0203473	0.0172839	0.0141404	0.0033239	0.0145052	8.97528e-05	0.0248774	0.0159964	0.0105541	0.0171245	0.0336394	0.00283468	0.0214727	0.00774878	0.00149357	0.00427716	0.00027818	0.0167849	0.00959165	0.0127626	0.00592364	0.0142437	0.0154915	0.00642938	0.00981337	0.00672489	0.00143397	0.00553036	0.000173691	0.0088556	0.00138162	0.000974659	0.00258983	0.00985307	0.00836645	0.0257691	0.0176153	0.00322935	0.00337518	0.0158177	0.0163736	0.00086582	0.815308	1.92346	0.6229069	1.377093	0.0035847	0.0641653	0.424521	2.35559	15.5847	278.964	4.07166	2.210753	2.119378	0.00141779	0.01948	0.0213584	0.00290187	0.00510636	0.0051399	0.00278774	0.0104724	0.00416778	0.0081169	0.00810168	0.0162228	0.00570305	0.0332667	0.00723128	0.017234	0.0180187	0.0205499	0.0106073	0.0040151	0.0223317	0.0239802	0.0100591	0.0116116	0.0307197	0.00434359	0.00215341	0.00404782	0.000728939	0.015693	0.0113012	0.0303407	0.0257729	0.0210854	0.00495641	0.0216293	0.000133834	0.0370958	0.023853	0.0157378	0.0255352	0.0501612	0.00422691	0.0320189	0.0115545	0.00222713	0.00637786	0.000414807	0.0250288	0.0143025	0.0190309	0.008833	0.0212395	0.0231001	0.00958714	0.0146332	0.0100278	0.00213826	0.00824657	0.000258998	0.013205	0.0020602	0.00145336	0.00386181	0.0146923	0.0124756	0.0384254	0.0262669	0.00481543	0.00503288	0.0235865	0.0244154	0.00129106	0.688547	0.311453	0.6706258
