Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-233.7397	-346.7335	112.9937	0.00690929	0.0344283	0.00988959	0.00049451	0.000690311	0.00523235	0.0253259	0.0089617	0.0063836	0.00686965	0.00621251	0.000431567	7.50577e-05	0.0156502	0.0202901	0.00592442	0.00147165	0.00293791	0.0147293	0.00385407	0.0157407	0.0014806	0.00028756	0.00516703	0.00171771	0.000388082	0.0162906	0.020597	0.00522205	0.0155523	0.0313985	0.000114034	0.00882911	0.00656379	0.00497597	0.00448941	0.0143151	0.000659531	0.0391286	0.00175659	0.00149544	0.0539008	0.000861113	0.00836345	0.0565198	0.00221623	0.0608716	0.0619267	0.00256974	0.0241873	0.0171954	0.00181245	0.0202553	0.000969798	0.00155165	0.00882277	0.0368891	0.0129763	0.0260409	0.00981336	0.0842306	0.00393747	0.00263356	0.0110474	0.000897925	0.0740649	0.00195646	0.0235912	0.00205893	0.0154499	0.00791678	0.00363447	0.0059086	0.926906	1.36547	0.4996795	1.500321	0.199941	0.456087	0.782761	1.27753	2.19256	5.00148	1.163949	3.002566	3.394094	0.0067871	0.0338194	0.00971469	0.000485765	0.000678103	0.00513981	0.024878	0.00880321	0.00627071	0.00674816	0.00610264	0.000423935	7.37303e-05	0.0153734	0.0199313	0.00581964	0.00144562	0.00288595	0.0144688	0.00378591	0.0154623	0.00145441	0.000282475	0.00507565	0.00168734	0.000381218	0.0160025	0.0202327	0.0051297	0.0152773	0.0308432	0.000112017	0.00867297	0.00644771	0.00488797	0.00441001	0.014062	0.000647867	0.0384366	0.00172553	0.00146899	0.0529476	0.000845884	0.00821554	0.0555202	0.00217704	0.059795	0.0608315	0.0025243	0.0237596	0.0168913	0.0017804	0.0198971	0.000952646	0.0015242	0.00866674	0.0362367	0.0127468	0.0255803	0.00963981	0.082741	0.00386784	0.00258699	0.010852	0.000882045	0.072755	0.00192186	0.023174	0.00202252	0.0151767	0.00777677	0.0035702	0.0058041	0.75016	0.24984	1.018004
30	-232.5332	-345.9979	113.4647	0.00985581	0.0417047	0.00886723	0.0047129	0.00253362	0.00338309	0.0108682	0.0257122	0.00725185	0.0011818	0.0049863	0.000554161	0.005479	0.0190544	0.0165847	0.00345756	0.00106619	0.000710031	0.0147072	0.0138324	0.0173031	0.000697196	0.00209919	0.00341791	0.000658836	0.00181016	0.00822061	0.0177447	0.0317866	0.00215823	0.0460775	0.00323357	0.0134892	0.00659798	0.00176241	0.0094223	0.0141218	9.98038e-05	0.0288252	0.00144531	0.002413	0.0495166	0.0182293	0.00672828	0.0166038	0.000185407	0.0524421	0.0249474	0.00297368	0.0330123	0.00536878	0.00491254	0.0202054	0.00245309	0.00112251	0.0148258	0.0156619	0.00752876	0.028168	0.00934531	0.0622877	0.00111911	0.0074725	0.00514888	0.000232399	0.159083	0.00432093	0.00623933	0.00886685	0.0185447	0.00544224	0.00347164	0.0120266	0.72679	2.36605	0.4162763	1.583724	0.156652	0.404919	0.754234	1.32585	2.46963	6.38357	1.340373	3.804501	1.535873	0.00967798	0.0409522	0.00870724	0.00462786	0.0024879	0.00332204	0.0106721	0.0252483	0.00712101	0.00116047	0.00489633	0.000544163	0.00538014	0.0187106	0.0162855	0.00339518	0.00104696	0.00069722	0.0144418	0.0135828	0.0169909	0.000684616	0.00206132	0.00335624	0.000646948	0.0017775	0.00807228	0.0174245	0.0312131	0.00211929	0.0452461	0.00317523	0.0132458	0.00647893	0.00173061	0.00925229	0.013867	9.80031e-05	0.0283051	0.00141924	0.00236947	0.0486232	0.0179004	0.00660688	0.0163042	0.000182061	0.0514959	0.0244972	0.00292002	0.0324166	0.00527191	0.0048239	0.0198408	0.00240883	0.00110226	0.0145583	0.0153793	0.00739292	0.0276597	0.0091767	0.0611639	0.00109892	0.00733767	0.00505598	0.000228206	0.156213	0.00424297	0.00612675	0.00870686	0.0182101	0.00534405	0.003409	0.0118096	0.791862	0.208138	1.018374
60	-227.0561	-338.9326	111.8765	0.00761114	0.0223958	0.0020703	0.00497389	0.00224992	0.00112392	0.00134269	0.0227455	0.00985814	0.00148506	0.00241569	0.000108709	0.0078395	0.00723452	0.00265769	0.00191625	0.00544137	0.00079428	0.00820097	0.00177843	0.00299747	0.00109498	0.000169977	0.00143377	0.00178572	0.000972077	0.00319912	0.0104512	0.0082526	0.0010192	0.0257761	0.00231535	0.00567804	0.00563501	0.00192738	0.00623624	0.00131371	0.000285419	0.0207439	0.00245272	0.00186314	0.0598478	0.00558449	0.00577793	0.00577283	0.000280314	0.0205089	0.0169668	0.00173998	0.0125946	0.011607	0.00212747	0.00708	0.00627652	0.00213178	0.0259434	0.0118362	0.00469134	0.0245592	0.00533477	0.0248518	0.000593483	0.00252321	0.00712327	0.00463856	0.0854291	0.00169953	0.00417557	0.0038106	0.00147649	0.00101019	0.00360103	0.00352328	1.08157	0.592163	0.6073847	1.392615	0.12385	0.36108	0.727747	1.3741	2.76947	8.07427	1.510262	2.292806	9.13234	0.0127926	0.0376423	0.0034797	0.00835997	0.0037816	0.00188905	0.00225676	0.0382301	0.0165693	0.00249605	0.00406023	0.000182716	0.0131764	0.0121596	0.00446698	0.00322078	0.00914571	0.001335	0.013784	0.00298913	0.00503808	0.00184042	0.000285693	0.00240985	0.00300139	0.00163384	0.00537699	0.0175661	0.0138707	0.00171304	0.0433238	0.00389158	0.0095435	0.00947117	0.00323949	0.0104817	0.00220805	0.000479725	0.0348657	0.00412247	0.00313152	0.100591	0.00938626	0.00971139	0.00970281	0.000471145	0.0344707	0.0285173	0.00292452	0.0211687	0.0195087	0.00357579	0.0118999	0.0105494	0.00358304	0.0436049	0.0198939	0.00788507	0.0412784	0.00896655	0.0417703	0.000997509	0.00424095	0.0119726	0.00779637	0.143587	0.00285652	0.00701819	0.00640475	0.00248164	0.0016979	0.00605252	0.00592183	0.696308	0.303692	0.5949643
90	-232.6327	-345.2448	112.6121	0.0192288	0.0286715	0.00129454	0.0123504	0.00436375	0.0141197	0.00260417	0.0615682	0.0165437	0.00237188	0.00639893	0.000184601	0.0032744	0.00842235	0.0155104	0.00202904	0.0143679	0.000381874	0.0215307	0.00662217	0.0126251	0.00416402	0.000113122	0.0164775	0.00760757	0.0123198	0.013028	0.000941278	0.0049321	0.000316005	0.0499932	0.00736772	0.0123499	0.00304547	0.00173487	0.00403961	0.00222862	0.00187019	0.0185333	0.0013404	0.003134	0.116076	0.00772648	0.0229463	0.0247746	0.0295904	0.0598602	0.011451	0.00390169	0.0265211	0.0225119	0.00877879	0.0119734	0.010872	0.0121892	0.0503176	0.0397593	0.00596717	0.0790262	0.0154927	0.0405562	0.00566593	0.00617968	0.0160257	0.0153029	0.049463	0.00329626	0.00238497	0.00141437	0.00413101	0.00391235	0.0184825	0.00176966	0.978009	1.10995	0.3878764	1.612124	0.419227	0.654437	0.876101	1.14142	1.52803	2.38534	0.6285938	4.156282	4.405632	0.0167452	0.0249682	0.00112733	0.0107552	0.00380012	0.012296	0.00226781	0.0536159	0.0144069	0.00206552	0.00557242	0.000160757	0.00285146	0.00733449	0.013507	0.00176696	0.0125121	0.00033255	0.0187498	0.00576682	0.0109944	0.00362618	9.85111e-05	0.0143492	0.00662495	0.0107285	0.0113453	0.0008197	0.00429505	0.000275189	0.0435359	0.00641608	0.0107547	0.00265211	0.00151079	0.00351784	0.00194077	0.00162863	0.0161395	0.00116727	0.0027292	0.101083	0.0067285	0.0199825	0.0215746	0.0257684	0.0521284	0.00997199	0.00339773	0.0230955	0.0196042	0.00764489	0.0104269	0.00946775	0.0106148	0.0438184	0.0346239	0.00519643	0.0688189	0.0134916	0.0353178	0.0049341	0.00538149	0.0139558	0.0133264	0.0430742	0.0028705	0.00207692	0.00123169	0.00359744	0.00340701	0.0160952	0.00154109	0.806062	0.193938	1.148321
120	-241.2177	-353.1696	111.9519	0.022632	0.0448462	0.00202484	0.0193177	0.00205965	0.0158357	0.00229963	0.0963012	0.0834024	0.00673795	0.0100088	0.000143975	0.0251337	0.00218406	0.0048862	0.0031737	0.0193283	0.000302406	0.0193185	0.000386312	0.0197474	0.0118822	0.000170574	0.00810572	0.00582319	0.0130815	0.0408612	0.00218501	0.00771449	0.0032423	0.0781963	0.0172779	0.0193169	0.00476354	0.000602603	0.00810771	0.00448632	0.000969446	0.036648	0.00209657	0.00857456	0.181558	0.00389937	0.0358912	0.0387509	0.0112889	0.0541202	0.017911	0.00610278	0.0758798	0.000829029	0.00745476	0.0187281	0.010868	0.00701258	0.0787036	0.0621891	0.00720217	0.121929	0.0242327	0.0283792	0.0112432	0.00966588	0.0209545	0.0251045	0.077367	0.00250411	0.0200952	0.00143859	0.00646148	0.00340461	0.0289091	0.00453275	0.995813	1.02094	0.4919853	1.508015	0.300887	0.556693	0.832984	1.2005	1.79632	3.32351	0.8684216	3.065163	4.876957	0.0134812	0.0267134	0.00120613	0.0115069	0.00122687	0.00943283	0.00136981	0.0573635	0.0496801	0.00401358	0.00596193	8.57614e-05	0.0149713	0.00130097	0.00291055	0.00189047	0.0115132	0.000180133	0.0115074	0.000230113	0.0117629	0.00707783	0.000101605	0.00482831	0.00346868	0.00779225	0.0243397	0.00130154	0.00459527	0.00193133	0.046579	0.0102919	0.0115064	0.00283749	0.000358951	0.0048295	0.00267236	0.000577467	0.02183	0.00124886	0.00510759	0.108148	0.00232273	0.0213792	0.0230827	0.0067244	0.0322377	0.010669	0.00363523	0.0451991	0.000493825	0.00444056	0.0111557	0.00647373	0.00417716	0.0468812	0.037044	0.0042901	0.0726293	0.0144346	0.0169045	0.00669719	0.00575765	0.0124819	0.014954	0.046085	0.00149162	0.0119701	0.000856922	0.00384889	0.00202802	0.0172202	0.00270001	0.754007	0.245993	1.678789
150	-238.4302	-351.7198	113.2896	0.0106649	0.0375855	0.000954163	0.0188554	0.000970566	0.0196091	0.000494475	0.0534972	0.0393016	0.00467789	0.0106031	0.000420294	0.0293239	0.00884979	0.016267	0.000174143	0.00391234	0.00128701	0.00933133	8.29655e-05	0.0141917	0.00464014	0.000106302	0.0147006	0.000199258	0.0193492	0.0208926	0.00162923	0.00359629	0.00663569	0.0550046	0.0054245	0.00851367	0.00691878	0.000300525	0.00750577	0.00329416	0.000172842	0.0172696	0.0052898	0.0101628	0.108402	0.00182788	0.00491393	0.0157864	0.0191752	0.0302061	0.0305144	0.00242809	0.00704772	0.00200666	0.0100241	0.00882522	0.00508789	0.0135265	0.0370874	0.0116752	0.00634385	0.0178996	0.0299133	0.0429099	0.0134516	0.00494519	0.00353533	0.00971058	0.0689808	0.00719922	0.0199705	0.000232751	0.027188	0.00089689	0.0522671	0.00176837	0.879199	1.60401	0.5363313	1.463669	0.193348	0.44869	0.778778	1.28406	2.22871	5.17201	1.188192	2.729038	2.740635	0.00979858	0.0345325	0.000876659	0.0173238	0.000891729	0.0180163	0.00045431	0.0491518	0.0361092	0.00429792	0.00974181	0.000386155	0.026942	0.00813094	0.0149457	0.000159998	0.00359455	0.00118247	0.00857337	7.62265e-05	0.013039	0.00426323	9.76675e-05	0.0135065	0.000183073	0.0177775	0.0191956	0.00149689	0.00330417	0.00609669	0.0505367	0.00498388	0.00782212	0.00635678	0.000276114	0.00689609	0.00302658	0.000158802	0.0158668	0.00486012	0.0093373	0.0995968	0.00167941	0.00451478	0.0145041	0.0176177	0.0277525	0.0280358	0.00223086	0.00647526	0.00184367	0.0092099	0.00810837	0.00467462	0.0124278	0.0340749	0.0107268	0.00582856	0.0164457	0.0274835	0.0394244	0.012359	0.0045435	0.00324817	0.00892182	0.0633777	0.00661445	0.0183484	0.000213845	0.0249796	0.000824038	0.0480216	0.00162473	0.731834	0.268166	1.088408
180	-228.165	-339.7085	111.5436	0.00270353	0.0371954	0.00459599	0.00576015	0.00445424	0.00432044	0.00113687	0.038914	0.0481867	0.014334	0.0112895	0.0225855	0.00450272	0.0214879	0.0302718	6.01472e-05	0.00355588	0.0158553	0.0214223	0.000255741	0.03312	0.00517	0.000631944	0.00448455	0.0028313	0.00351781	0.00956224	0.00481229	0.00844917	0.00302495	0.153692	0.00141157	0.00617672	0.00423622	0.0015248	0.00789393	0.00186556	0.000252954	0.0581491	0.00525192	0.0107725	0.158646	0.00493445	0.0448118	0.1069	0.0233377	0.037189	0.149269	0.00680463	0.00199001	0.0268722	0.0154145	0.0260385	0.00256042	0.00812795	0.0542774	0.0170866	0.00763444	0.00766581	0.0437781	0.0408423	0.0599268	0.0278085	0.0057286	0.0162213	0.110576	0.00495953	0.0236449	0.0065772	0.0644483	0.00648148	0.0544462	0.000496086	1.04792	0.760418	0.4978602	1.50214	0.408073	0.645886	0.872513	1.14611	1.54826	2.45054	0.6480936	3.017192	6.8904	0.0015144	0.0208353	0.00257448	0.00322658	0.00249507	0.00242012	0.000636825	0.021798	0.0269921	0.00802928	0.0063239	0.0126514	0.00252223	0.0120366	0.0169569	3.36919e-05	0.00199185	0.00888147	0.0119998	0.000143255	0.0185524	0.00289601	0.000353987	0.00251205	0.00158597	0.00197053	0.00535635	0.00269564	0.00473286	0.00169445	0.0860914	0.000790699	0.00345993	0.00237295	0.000854126	0.00442184	0.001045	0.000141694	0.0325726	0.0029419	0.0060343	0.0888667	0.00276407	0.0251016	0.0598809	0.0130728	0.0208317	0.0836139	0.00381166	0.00111471	0.0150526	0.00863456	0.0145857	0.00143423	0.00455293	0.0304038	0.00957118	0.00427648	0.00429406	0.0245226	0.0228781	0.0335684	0.0155771	0.00320892	0.00908644	0.0619396	0.00277812	0.0132449	0.00368426	0.0361011	0.00363064	0.0304984	0.000277886	0.75107	0.24893	1.785215
210	-235.0974	-347.6791	112.5817	0.00967316	0.0350722	0.0160485	0.000371822	0.00687676	0.00182411	0.0216755	0.0322429	0.0177808	0.0266022	0.0142081	0.00653238	0.00255433	0.0262357	0.0298305	0.00455688	0.00741162	0.0131372	0.0309279	0.0165655	0.0249016	0.00107682	0.00302436	0.00159248	0.00157152	0.00517161	0.0241647	0.00169145	0.00718899	0.000199744	0.0992309	0.00179514	0.00229779	0.004372	0.00552801	0.0126548	0.00459491	0.00058301	0.0363208	0.0183904	0.000952152	0.10787	0.00762268	0.0339742	0.0350392	0.0193369	0.0302348	0.0595457	0.00717871	0.0123929	0.0145922	0.00494221	0.0604878	0.00260736	0.00673456	0.032073	0.00336081	0.00405238	0.00245293	0.0319858	0.027655	0.01987	0.0233202	0.001439	0.00858329	0.106573	0.00768562	0.00471621	0.00544966	0.0215964	0.00617703	0.0510872	0.0005919	0.944886	1.27557	0.3868913	1.613109	0.40056	0.640059	0.87005	1.14936	1.56236	2.4965	0.6615291	4.16941	3.703774	0.007226	0.0261995	0.0119885	0.000277757	0.00513705	0.00136264	0.016192	0.024086	0.0132825	0.0198723	0.0106137	0.00487979	0.00190812	0.0195984	0.0222838	0.00340406	0.00553659	0.00981371	0.0231036	0.0123747	0.0186019	0.000804402	0.00225924	0.0011896	0.00117395	0.00386327	0.0180514	0.00126354	0.00537029	0.000149211	0.074127	0.00134099	0.00171649	0.00326595	0.0041295	0.00945333	0.00343246	0.000435517	0.0271322	0.0137379	0.000711272	0.0805809	0.00569426	0.0253792	0.0261749	0.0144449	0.0225859	0.0444816	0.00536261	0.00925765	0.0109006	0.00369191	0.0451853	0.00194774	0.00503082	0.023959	0.00251058	0.00302719	0.00183238	0.0238939	0.0206587	0.0148432	0.0174205	0.00107495	0.00641185	0.0796118	0.00574127	0.00352308	0.00407098	0.0161328	0.00461434	0.0381629	0.000442159	0.806554	0.193446	1.338661
240	-231.2046	-343.2581	112.0535	0.0329286	0.0397312	0.0130936	0.00169392	0.000533787	0.00135414	0.0093658	0.0210479	0.0225961	0.0202984	0.00343165	0.00557045	0.00414992	0.0283868	0.0172496	0.00406135	0.00142326	0.00547463	0.0255758	0.00146226	0.0115962	0.000705097	0.00274539	0.00139345	0.00236185	0.00193853	0.0249264	0.0047567	0.013241	4.39011e-05	0.0761009	0.00274774	0.000510913	0.0137581	0.0040829	0.0149912	0.0142966	0.022501	0.040302	0.00425988	0.00979788	0.093942	0.00134312	0.0170064	0.00736984	0.00227016	0.0190431	0.0309755	0.00990506	0.012742	0.00996884	0.00331428	0.0097723	0.00409493	0.0211832	0.0272899	0.000703241	0.00572906	0.00221666	0.0181038	0.0618574	0.0361058	0.00620096	0.00997712	0.0151512	0.0907782	0.00114329	0.00581847	0.00789854	0.0124578	0.00264021	0.0349324	0.010642	0.998667	1.00667	0.3610919	1.638908	0.274315	0.532149	0.821348	1.21751	1.87917	3.64544	0.9352729	4.538756	4.960268	0.0294251	0.035504	0.0117005	0.0015137	0.000476994	0.00121006	0.00836932	0.0188085	0.020192	0.0181387	0.00306654	0.00497778	0.00370839	0.0253665	0.0154143	0.00362924	0.00127183	0.00489215	0.0228547	0.00130668	0.0103624	0.000630078	0.00245329	0.00124519	0.00211056	0.00173228	0.0222743	0.00425061	0.0118322	3.92303e-05	0.0680041	0.00245539	0.000456554	0.0122943	0.0036485	0.0133962	0.0127755	0.0201069	0.036014	0.00380665	0.00875543	0.083947	0.00120022	0.015197	0.00658572	0.00202862	0.017017	0.0276799	0.0088512	0.0113863	0.0089082	0.00296165	0.00873257	0.00365924	0.0189294	0.0243864	0.000628419	0.00511952	0.00198082	0.0161776	0.055276	0.0322643	0.00554121	0.0089156	0.0135392	0.0811198	0.00102165	0.00519941	0.00705817	0.0111323	0.0023593	0.0312158	0.00950977	0.819454	0.180546	1.119064
270	-229.2656	-342.1499	112.8843	0.0136533	0.0459081	0.00412733	0.00211392	0.00748951	0.000798931	0.0089974	0.0163637	0.00316986	0.00213003	0.000619052	0.00171866	0.0026167	0.00640813	0.00317838	0.00459778	0.00618976	0.00375891	0.0038497	0.00194531	0.00123494	0.000367931	0.000225948	0.00350139	0.0060276	0.000284615	0.00386104	0.00378061	0.00370246	0.00039335	0.0359723	0.00179218	3.28292e-05	0.00661536	0.00494402	0.00411356	0.0104023	0.00970109	0.019835	0.00579391	0.00959799	0.0612727	4.03086e-05	0.0110923	0.0248046	0.00845074	0.0108027	0.0224977	0.0126415	0.0122503	0.00461461	0.0017027	0.00387568	0.00275877	0.0134805	0.0239854	3.50427e-05	0.000840097	0.00398379	0.0107052	0.0403458	0.0289578	0.00468995	0.00854224	0.0131845	0.0592091	0.000229773	0.00594138	0.00105294	0.00812543	0.00122502	0.00265954	0.00122196	1.02725	0.863767	0.5796453	1.420355	0.240639	0.499218	0.805141	1.24202	2.00313	4.15561	1.029982	2.450386	5.946315	0.0201664	0.0678075	0.00609618	0.00312231	0.0110622	0.00118004	0.0132894	0.0241696	0.00468197	0.00314612	0.000914358	0.00253851	0.00386494	0.00946499	0.00469456	0.00679106	0.00914246	0.00555202	0.00568612	0.00287328	0.00182405	0.000543445	0.000333732	0.00517165	0.00890293	0.000420385	0.00570286	0.00558407	0.00546865	0.00058099	0.0531321	0.00264711	4.84897e-05	0.00977108	0.00730246	0.00607584	0.0153646	0.0143288	0.0292968	0.00855777	0.0141765	0.0905015	5.95369e-05	0.0163836	0.0366372	0.012482	0.0159559	0.0332297	0.0186719	0.018094	0.00681591	0.00251493	0.00572449	0.00407478	0.0199111	0.0354271	5.1759e-05	0.00124085	0.00588417	0.0158118	0.0595919	0.0427715	0.00692719	0.0126171	0.019474	0.0874536	0.000339381	0.00877559	0.00155523	0.0120015	0.00180939	0.00392822	0.00180487	0.710177	0.289823	0.6770349
