Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-1159.01	-1275.111	116.1007	0.00353349	0.00725414	0.0165364	0.00253692	0.00564917	0.00688041	0.00146481	0.00108051	0.00329371	0.0104189	0.000243422	0.00320174	0.000159715	0.00772931	0.0212525	9.866e-05	0.00176106	0.00540807	0.00899399	0.00948928	0.00367073	0.0109915	0.0186665	0.00398376	0.017463	0.00610647	0.0151537	0.0106393	0.00277408	0.00205457	0.00530446	0.00365324	0.00111725	0.0174712	0.00610623	0.0246783	0.0037133	0.00857721	0.0010263	0.0103366	0.00150418	0.0082553	0.00814194	0.0179934	0.00675696	0.0119666	0.00452156	0.00656359	0.000668255	0.0228647	0.0271497	0.00174555	0.00384914	0.00895803	0.00936034	0.00801339	0.00460529	0.00882394	0.00921595	0.022743	0.0180387	0.0133599	0.0075871	0.00858791	0.000489799	0.00943754	0.0154653	0.0120658	0.00616381	0.00525049	0.0220321	0.0154183	0.00515903	0.842147	1.78926	1.852014	0.1479865	0.0833696	0.297696	0.685215	1.4594	3.35913	11.9948	1.796444	0.07990572	2.353335	0.00566963	0.0116396	0.0265333	0.0040706	0.00906434	0.0110399	0.00235035	0.00173372	0.00528489	0.0167175	0.000390581	0.00513733	0.000256269	0.012402	0.0341005	0.000158304	0.0028257	0.00867748	0.0144312	0.015226	0.00588984	0.0176364	0.0299511	0.00639212	0.0280201	0.0097981	0.0243148	0.0170712	0.00445114	0.00329664	0.00851123	0.00586178	0.00179267	0.0280333	0.00979772	0.0395974	0.00595816	0.0137625	0.00164675	0.0165856	0.00241352	0.013246	0.0130641	0.0288712	0.0108418	0.0192009	0.00725504	0.0105316	0.00107224	0.0366874	0.0435628	0.00280081	0.0061761	0.0143736	0.0150191	0.0128578	0.00738939	0.0141584	0.0147874	0.0364922	0.0289438	0.0214366	0.0121738	0.0137797	0.000785904	0.0151429	0.0248147	0.01936	0.00989009	0.00842463	0.0353514	0.0247393	0.00827788	0.0739932	0.926007	0.6232303
30	-1257.151	-1370.814	113.6626	0.00393055	0.000588011	0.0266263	0.00111091	0.00237895	0.00765356	0.0149762	0.00355812	0.00349149	0.0259045	0.00016444	0.027221	0.000805363	0.0227491	0.0116932	3.35769e-05	0.00139873	0.00668333	0.00759879	0.0105556	0.00518508	0.0101074	0.00297836	0.0028696	0.0103455	0.00999971	0.0151576	0.0237353	0.00510959	0.000332526	0.00525455	0.00728077	0.0158969	0.000879433	0.00294552	0.00794601	0.00409575	0.00581728	0.00363794	0.025241	0.00928473	0.005715	0.00478944	0.00465703	0.005694	0.00709823	0.00377667	0.00624607	0.000198227	0.00985034	0.0335295	0.0026439	0.00209819	0.00727251	0.0225807	0.0151701	0.00727095	0.00981548	0.0048912	0.00495052	0.00585432	0.00354467	0.00843967	0.00955293	8.17281e-05	0.00993713	0.00916842	0.0134216	0.00743014	0.0105509	0.00735526	0.00510676	0.00573875	0.19985	5.00075	0.1951199	1.80488	0.0720476	0.277242	0.670165	1.49217	3.60696	13.8797	1.90198	9.250109	0.1998204	0.00646841	0.000967676	0.0438182	0.0018282	0.00391498	0.0125953	0.0246459	0.00585552	0.00574586	0.0426305	0.000270614	0.0447969	0.00132537	0.0374377	0.0192432	5.52567e-05	0.00230186	0.0109986	0.0125051	0.0173711	0.00853297	0.0166335	0.00490141	0.00472243	0.0170254	0.0164563	0.0249445	0.0390607	0.00840874	0.00054723	0.00864729	0.0119818	0.0261611	0.00144726	0.00484737	0.0130766	0.00674029	0.00957336	0.00598687	0.0415386	0.0152797	0.00940504	0.00788188	0.00766396	0.00937049	0.0116814	0.00621518	0.010279	0.000326217	0.0162105	0.0551787	0.00435101	0.00345294	0.0119682	0.0371606	0.0249651	0.0119656	0.0161531	0.00804934	0.00814695	0.00963431	0.00583338	0.013889	0.015721	0.000134498	0.0163533	0.0150883	0.0220876	0.0122276	0.0173634	0.0121044	0.00840408	0.00944412	0.90244	0.0975599	0.6076526
60	-1149.029	-1260.789	111.7597	0.00847615	0.00928246	0.0175834	0.00275514	0.00511123	0.0088701	0.031044	0.0130876	0.0152797	0.0124451	0.0028491	0.0179914	0.00395787	0.0309067	0.00412389	0.00229251	0.0102899	0.00969421	0.0243079	0.0167516	0.00222452	0.00163778	0.0218799	0.00654646	0.0069379	0.0145116	0.00753053	0.0102466	0.00202578	0.00160751	0.0026955	0.0227945	0.0235838	0.000363087	0.00183403	0.00747758	0.0122197	0.00336785	0.0278153	0.0170956	0.00838511	0.00739346	0.0297065	0.0100006	0.00704285	0.000849419	0.00293408	0.0290601	0.000186906	0.0015953	0.0126287	0.00499119	0.00330007	0.0010784	0.0120487	0.0428505	0.00256325	0.00375462	0.0196382	0.00903984	0.0079536	0.00481574	0.00841571	0.0129785	4.54359e-05	0.0261285	0.0233152	0.0107685	0.00516961	0.0167612	0.0283963	0.00111066	0.00405394	0.369859	4.15071	0.06833098	1.931669	0.179735	0.432994	0.770175	1.29841	2.3095	5.56375	1.240983	28.2693	0.4455368	0.0105891	0.0115965	0.0219667	0.00344196	0.00638539	0.0110813	0.0387829	0.0163502	0.0190887	0.0155476	0.00355935	0.0224764	0.00494452	0.0386113	0.00515193	0.002864	0.012855	0.0121109	0.0303676	0.0209275	0.00277907	0.00204606	0.0273342	0.00817841	0.00866743	0.0181292	0.0094078	0.012801	0.00253078	0.00200825	0.00336745	0.0284769	0.029463	0.0004536	0.00229123	0.00934165	0.015266	0.00420741	0.0347494	0.0213573	0.0104754	0.00923656	0.0371119	0.0124937	0.00879854	0.00106117	0.00366551	0.0363044	0.000233499	0.00199299	0.0157769	0.00623543	0.00412274	0.00134723	0.0150522	0.0535326	0.00320224	0.0046906	0.0245337	0.0112934	0.00993633	0.00601624	0.0105136	0.0162139	5.67625e-05	0.032642	0.0291274	0.013453	0.00645833	0.0209395	0.0354752	0.00138754	0.00506454	0.965835	0.0341655	0.8004562
90	-1110.267	-1224.296	114.0296	0.0168559	0.0125658	0.0105873	0.00372967	0.00352702	0.0185288	0.0222947	0.0583424	0.0234576	0.00401051	0.00429844	0.00509809	0.0300958	0.0400431	0.0040425	0.00137966	0.0489175	0.000593782	0.032906	0.0730614	0.00172002	0.0046461	0.0336732	0.00341239	0.00604527	0.000220666	0.00471514	0.0120892	0.0057904	0.00467031	0.00803955	0.0169689	0.00841415	0.0123481	0.00324863	0.00590623	0.0054179	0.0190998	0.0209446	0.00840049	0.0166275	0.00505791	0.00126647	0.00441567	0.0237903	0.00133227	0.00513347	0.00654521	0.0202125	0.00515785	0.0336577	0.0124022	0.0371773	0.00679929	0.00415966	0.0508954	0.00166969	0.00592725	0.00492109	0.00892291	0.00143612	0.00145429	0.021413	0.0103765	0.000742755	0.00650663	0.0315621	0.000398785	0.00691198	0.00448549	0.0289798	0.00653754	0.0078516	0.621529	2.89235	0.4449035	1.555096	0.16543	0.41583	0.760517	1.3149	2.40483	6.04486	1.300951	3.495357	1.074435	0.0171155	0.0127593	0.0107504	0.0037871	0.00358133	0.0188141	0.022638	0.0592408	0.0238188	0.00407226	0.00436463	0.00517659	0.0305592	0.0406597	0.00410475	0.00140091	0.0496708	0.000602925	0.0334127	0.0741864	0.0017465	0.00471765	0.0341917	0.00346494	0.00613836	0.000224063	0.00478774	0.0122754	0.00587957	0.00474223	0.00816335	0.0172301	0.00854371	0.0125382	0.00329865	0.00599718	0.00550133	0.0193939	0.0212672	0.00852984	0.0168835	0.00513579	0.00128597	0.00448366	0.0241566	0.00135278	0.00521252	0.00664599	0.0205237	0.00523728	0.034176	0.0125932	0.0377498	0.00690399	0.00422371	0.0516791	0.0016954	0.00601852	0.00499687	0.00906031	0.00145823	0.00147668	0.0217427	0.0105363	0.000754192	0.00660682	0.0320481	0.000404926	0.00701841	0.00455456	0.029426	0.0066382	0.00797251	0.777548	0.222452	0.9848351
120	-1389.377	-1508.983	119.606	0.0115233	0.00753385	0.0155548	0.00970787	0.0039573	0.00919023	0.0158181	0.0160353	0.0262923	0.000615801	0.00396108	0.00858234	0.00563896	0.0035172	0.00161458	0.00107701	0.0107875	0.00156495	0.012915	0.0364678	0.000989712	0.00260808	0.00628554	0.00529726	0.00648631	3.30261e-05	0.00018805	0.00364363	0.00202051	0.00273366	0.00135025	0.00846983	0.0126356	0.00150888	0.00393937	0.011068	0.000621584	0.00112222	0.0055665	0.00183951	0.00221261	0.0142551	0.00189226	0.00509998	0.0117753	0.00596016	0.00642041	0.00574905	0.0137114	0.00261576	0.0167999	0.00110625	0.0134921	0.00094552	0.00398094	0.0103044	0.000395734	0.00975918	0.00717381	0.00255176	0.0194063	0.00251995	0.0209138	0.00623338	0.00750086	0.00220681	0.0123257	0.00021335	0.000810004	0.00459358	0.00855864	0.00275454	0.00653543	0.30896	4.4552	1.954961	0.04503853	0.538092	0.739159	0.910015	1.09888	1.35289	1.85842	0.4481047	0.02303807	0.3467404	0.0225268	0.0147279	0.0304081	0.0189779	0.00773611	0.0179659	0.0309227	0.0313473	0.0513986	0.00120383	0.00774349	0.0167776	0.0110236	0.00687576	0.00315633	0.00210543	0.0210884	0.00305931	0.0252474	0.0712908	0.00193478	0.00509853	0.0122876	0.0103556	0.01268	6.45626e-05	0.000367619	0.00712292	0.00394988	0.00534403	0.00263959	0.0165576	0.0247012	0.0029497	0.00770105	0.0216367	0.00121513	0.00219383	0.0108819	0.00359604	0.00432542	0.0278671	0.00369916	0.00996993	0.0230195	0.0116515	0.0125512	0.0112388	0.0268042	0.00511354	0.032842	0.00216261	0.0263756	0.00184839	0.00778232	0.0201441	0.000773619	0.0190782	0.014024	0.00498843	0.0379372	0.00492624	0.0408843	0.0121856	0.0146634	0.00431409	0.0240954	0.000417077	0.00158347	0.00897997	0.0167312	0.00538483	0.0127761	0.0225193	0.977481	0.5115366
150	-1290.562	-1405.632	115.0703	0.00156222	0.00267766	0.0310566	0.014612	0.00491491	0.0194695	0.0152229	0.0327403	0.00225562	0.00193322	0.00284091	0.000782228	0.0205109	0.00176878	0.00579713	0.00280273	0.0297164	0.00640664	0.0048019	0.0094268	0.0111945	0.0121395	0.010357	0.0301783	0.000870053	7.4249e-05	0.000630629	0.0130947	0.0300621	0.0186114	0.0116437	0.0111772	0.000170695	0.00769223	0.00173631	0.0143313	0.00181989	0.000130644	0.00763449	0.0196295	0.0105018	0.0207717	0.0114695	0.0040988	0.0142301	0.0169897	0.0209406	0.00140821	0.0166879	0.0132657	0.0225107	0.00133688	0.0115882	0.000570623	0.0350335	0.0146881	0.000748065	0.0107135	0.00710445	0.00417608	0.0252514	0.00470565	0.0155857	0.00753285	0.0191887	0.00266687	0.00739816	0.00640546	0.00169939	0.0234978	0.00558622	0.0115633	0.0064371	1.00833	0.95835	1.623975	0.3760247	0.206934	0.463798	0.786866	1.27086	2.15611	4.83246	1.139091	0.2315458	5.26076	0.00197542	0.00338588	0.0392709	0.0184768	0.00621487	0.0246191	0.0192493	0.0413999	0.00285222	0.00244454	0.00359231	0.000989122	0.0259359	0.00223661	0.00733043	0.00354404	0.0375762	0.00810116	0.00607197	0.0119201	0.0141554	0.0153503	0.0130963	0.0381602	0.00110018	9.38873e-05	0.000797426	0.0165581	0.0380133	0.023534	0.0147233	0.0141336	0.000215843	0.00972678	0.00219555	0.0181218	0.00230123	0.000165198	0.00965376	0.0248214	0.0132794	0.0262657	0.0145031	0.0051829	0.0179939	0.0214834	0.0264793	0.00178067	0.0211018	0.0167743	0.0284646	0.00169047	0.0146533	0.000721549	0.0442996	0.018573	0.000945923	0.0135471	0.00898352	0.00528062	0.0319303	0.00595026	0.019708	0.00952524	0.024264	0.00337224	0.00935493	0.00809966	0.00214887	0.0297128	0.00706374	0.0146217	0.00813967	0.188012	0.811988	0.7908305
180	-1721.201	-1840.244	119.0427	0.000855099	0.00348783	0.00644025	0.00610532	0.00153652	0.0235553	0.00807247	0.0432145	0.00564827	0.00632006	0.0134307	0.00552128	0.0140695	0.00420559	0.013421	0.00102533	0.00439631	0.0132377	0.00187028	0.00100792	0.015241	0.00897402	0.00136666	0.00170803	0.00463169	0.000269406	0.0129541	0.00892182	0.0241175	0.00180324	0.0054977	0.00995973	0.000352687	0.0123049	0.00119489	0.0227625	0.000467643	0.000747372	0.0103914	0.0118068	0.00230318	0.0077968	0.00214378	0.0082189	0.0153182	0.00105674	0.0100458	0.00453514	0.0142682	0.00362476	0.00874304	0.00292989	0.00263126	0.00644983	0.0281058	0.00146747	0.000442705	0.0161033	0.00658629	0.004668	0.0041949	0.0175173	0.00252131	0.0159851	0.00778738	0.00146733	0.00310976	0.00672781	0.00391042	0.0192039	0.00647494	0.00842848	0.00967996	0.131206	5.34397	1.705838	0.2941624	0.249233	0.507836	0.809452	1.2354	1.96914	4.01231	1.004608	0.1724445	0.122761	0.00145588	0.00593833	0.0109651	0.0103948	0.00261606	0.040105	0.0137441	0.0735765	0.00961667	0.0107604	0.0228669	0.00940045	0.0239546	0.00716037	0.0228504	0.00174571	0.0074851	0.0225383	0.00318431	0.00171606	0.0259491	0.015279	0.00232685	0.00290807	0.00788585	0.000458687	0.0220554	0.0151902	0.041062	0.00307018	0.00936031	0.0169573	0.00060048	0.0209502	0.0020344	0.0387551	0.000796202	0.00127247	0.0176923	0.0201021	0.00392136	0.0132747	0.00364997	0.0139934	0.0260805	0.00179918	0.0171038	0.00772146	0.0242928	0.00617146	0.0148858	0.00498839	0.00447994	0.0109814	0.0478525	0.00249849	0.000753744	0.0274173	0.0112137	0.00794766	0.00714218	0.0298247	0.00429274	0.0272159	0.0132587	0.00249826	0.00529464	0.0114547	0.00665782	0.0326964	0.0110241	0.0143502	0.016481	0.147081	0.852919	0.5873419
210	-1771.526	-1887.012	115.4862	0.000565075	0.0125452	0.00421688	0.0094815	0.0068776	0.00776845	0.0211277	0.0123919	0.000419804	0.00709713	0.00626788	0.00526104	0.013553	0.00332338	0.0158061	0.00265487	0.00493685	0.0113907	0.00421251	0.0024572	0.0288125	0.00333001	0.00381766	0.00114787	0.000618725	0.000559649	0.00521272	0.0148314	0.00608892	0.00202496	0.0144947	0.00473505	0.000685874	0.00291748	0.00215861	0.0129688	0.000854256	0.0015093	0.0386819	0.00298648	0.00191756	0.00373904	0.00640071	0.0032664	0.00846913	0.00230237	0.00432581	0.00856106	0.021712	0.00234759	0.0144121	0.00691387	0.0445961	0.00771487	0.030888	0.00272194	0.00836547	0.0123787	0.0113799	0.00289843	0.00497218	0.0131028	0.00990645	0.00804833	0.000389751	0.0234573	0.00518104	0.00895346	0.00218319	0.0116205	0.006929	0.00260957	0.00545246	1.00963	0.95187	1.205766	0.7942335	0.980238	0.990312	0.996968	1.00304	1.00978	1.02016	0.01443273	0.658696	5.303385	0.000928013	0.0206028	0.0069253	0.0155713	0.011295	0.012758	0.0346977	0.0203509	0.000689436	0.0116555	0.0102936	0.00864011	0.0222578	0.00545793	0.0259581	0.00436004	0.00810771	0.0187068	0.00691813	0.00403542	0.0473182	0.00546882	0.00626968	0.00188513	0.00101612	0.000919102	0.00856075	0.0243573	0.00999973	0.00332555	0.0238044	0.00777629	0.0011264	0.00479133	0.00354504	0.0212984	0.00140293	0.00247869	0.0635266	0.00490465	0.00314918	0.00614057	0.0105118	0.00536436	0.0139087	0.00378113	0.00710421	0.0140597	0.0356572	0.00385541	0.0236688	0.0113545	0.0732393	0.01267	0.0507268	0.00447019	0.0137385	0.0203294	0.018689	0.00476004	0.00816573	0.0215186	0.0162692	0.0132176	0.000640081	0.0385235	0.00850873	0.0147041	0.00358542	0.0190841	0.0113794	0.00428566	0.00895449	0.397117	0.602883	0.6089086
240	-2429.7	-2544.16	114.4597	0.000429677	0.00158294	0.00657472	0.0034981	0.00962479	0.0017246	0.0138757	0.00313404	0.00121555	0.0047844	0.00478947	0.00296999	0.000806707	0.00254968	0.0124227	0.00263315	0.00533573	0.00447213	0.0223622	0.00305144	0.0167775	0.00175243	0.00343525	0.00015831	0.000662557	5.95184e-05	0.00127831	0.000686706	0.00108761	0.00653644	0.004902	0.00578127	4.23694e-05	0.00171249	0.00376236	0.00929827	0.0022931	0.00312916	0.00877887	0.00864752	0.000959198	0.018597	0.00420368	0.00474386	0.00146454	0.00708489	0.00546966	0.000359194	0.00950059	0.00634235	0.0094652	0.00169007	0.00627143	0.00243035	0.00950105	0.00628663	0.00535997	0.00249561	0.00758641	0.000203761	0.012524	0.00589422	0.00076894	0.00340588	5.97789e-05	0.00231329	0.00340266	0.00248182	0.00486379	0.0139896	0.00192707	0.00525755	0.00294988	0.00451302	5.97743	0.2630864	1.736914	0.0639567	0.261594	0.658128	1.51946	3.82272	15.6356	1.988114	6.602065	0.00377505	0.00119863	0.00441577	0.0183409	0.00975831	0.0268494	0.00481095	0.0387077	0.00874273	0.00339091	0.0133466	0.0133607	0.0082851	0.00225039	0.0071126	0.0346543	0.00734545	0.0148846	0.0124755	0.0623816	0.00851231	0.0468027	0.00488859	0.00958301	0.000441624	0.00184827	0.000166033	0.00356599	0.00191564	0.003034	0.0182341	0.0136746	0.0161275	0.000118194	0.00477717	0.0104955	0.0259385	0.00639686	0.00872912	0.0244896	0.0241232	0.00267578	0.0518783	0.0117266	0.0132335	0.0040855	0.0197641	0.0152582	0.00100201	0.0265029	0.0176926	0.0264042	0.00471462	0.0174948	0.00677971	0.0265042	0.0175372	0.0149522	0.00696176	0.0211631	0.000568412	0.0349371	0.0164425	0.00214504	0.00950105	0.00016676	0.00645317	0.00949208	0.00692329	0.0135681	0.0390254	0.00537576	0.0146665	0.008229	0.868457	0.131543	0.3584736
270	-1276.79	-1394.401	117.6118	0.00542865	0.0288385	0.0124656	0.00306283	0.00124114	0.00140417	0.012291	0.0012289	0.00212669	0.00483174	0.0124023	0.0106383	0.00494118	0.00477201	0.0244871	0.0105554	0.00873285	0.00301012	0.00727199	0.00375243	0.000651572	0.00105808	0.00409235	0.00424465	0.00047361	0.000947682	0.00379525	0.00967217	0.000145626	0.00112748	0.0116808	0.0055674	0.000179428	0.00456812	0.020929	0.01246	0.00471669	0.0031197	0.0213922	0.0138774	0.0103869	0.00237052	0.00346103	0.0157154	0.00403214	0.012029	0.0184697	0.00986446	0.00627827	0.0324001	0.0166442	0.00316315	0.000651995	0.00262517	0.023518	0.00960064	0.00127949	0.000477329	0.0141988	0.00494592	0.0318958	0.00175934	0.00361098	0.00207012	0.000882739	0.00239558	0.00357876	0.00517361	0.00542642	0.00603764	0.00149041	0.00817383	0.0169541	0.561646	3.19177	1.93353	0.06647006	0.10974	0.340395	0.714475	1.39963	2.93776	9.11247	1.597724	0.03437757	0.8798346	0.00952824	0.0506167	0.0218794	0.00537581	0.00217842	0.00246456	0.0215729	0.00215693	0.00373271	0.00848055	0.0217683	0.018672	0.00867263	0.00837572	0.0429792	0.0185265	0.0153277	0.0052833	0.0127636	0.00658618	0.00114362	0.00185711	0.00718279	0.00745011	0.000831269	0.00166335	0.00666134	0.0169764	0.0002556	0.00197893	0.0205019	0.00977176	0.000314928	0.00801786	0.0367341	0.0218695	0.00827862	0.00547563	0.037547	0.0243573	0.0182308	0.00416068	0.00607472	0.0275833	0.00707711	0.0211131	0.0324175	0.0173139	0.0110195	0.0568678	0.0292134	0.00555188	0.00114437	0.00460763	0.0412782	0.0168508	0.00224573	0.000837796	0.0249214	0.00868096	0.0559827	0.00308795	0.0063379	0.00363342	0.00154936	0.00420467	0.00628135	0.00908059	0.00952432	0.0105971	0.00261594	0.0143465	0.0297574	0.033235	0.966765	0.5697436
