Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-873.6682	-980.1818	106.5136	0.0058385	0.0292943	0.0312597	0.0158251	0.0543136	0.0980798	0.00389	0.0249633	0.0137697	0.0505282	0.000330801	0.0489509	0.00248344	0.0198294	0.00918995	0.022342	0.0554869	0.0245085	0.00272522	0.0189173	0.0613063	0.0436532	0.0107395	0.00921407	0.0411957	0.00604295	0.0719263	0.0081646	0.00487104	0.00560578	0.0187825	0.0712855	0.00463655	0.0133421	0.0709682	0.0355161	0.0262892	0.0962884	0.0418236	0.0306703	0.00647531	0.0357897	0.0255862	0.0272232	0.0298325	0.0368651	0.0330583	0.0687084	0.0699054	0.0881114	0.0915985	0.00922193	0.0365106	0.0730132	0.0333281	0.0141761	0.0627912	0.0176192	0.0106475	0.016584	0.0469095	0.0320377	0.0370238	0.0450656	0.0332445	0.00464295	0.168901	0.070057	0.0114492	0.0746902	0.0410362	0.0132081	0.0023968	1.1279	0.360516	0.6658988	1.334101	0.00624074	0.0840874	0.461887	2.16503	11.8924	160.237	3.670772	2.003459	15.6428	0.00226953	0.0113872	0.0121512	0.00615151	0.0211127	0.0381254	0.00151211	0.00970369	0.00535254	0.0196412	0.000128588	0.0190281	0.000965359	0.00770804	0.0035723	0.00868476	0.0215688	0.00952691	0.00105934	0.0073535	0.0238309	0.0169688	0.00417466	0.00358168	0.0160135	0.00234901	0.0279591	0.00317373	0.00189346	0.00217907	0.00730111	0.02771	0.00180231	0.00518631	0.0275866	0.0138058	0.0102191	0.0374291	0.0162576	0.0119221	0.00251707	0.0139121	0.00994584	0.0105821	0.0115964	0.0143301	0.0128504	0.0267082	0.0271735	0.0342505	0.035606	0.00358473	0.0141923	0.0283816	0.0129553	0.00551049	0.0244081	0.00684891	0.00413886	0.00644652	0.0182346	0.0124537	0.0143918	0.0175178	0.0129228	0.0018048	0.0656549	0.0272325	0.0044505	0.0290335	0.0159515	0.00513424	0.000931681	0.667051	0.332949	2.572557
30	-853.861	-964.3899	110.5289	0.0102514	0.0349389	0.0341245	0.00204487	0.038581	0.076755	0.0269563	0.0108047	0.0610361	0.0544788	0.000868689	0.0382346	0.008695	0.0754744	0.0719974	0.0225549	0.0468421	0.0239934	0.00812439	0.00339552	0.0482279	0.0462699	0.00039731	0.00727432	0.0149964	0.00584559	0.0092297	0.0321448	0.0187615	0.0201911	0.0117188	0.0709568	0.0568933	0.000125318	0.0351304	0.00545726	0.0132048	0.069973	0.0639575	0.0639888	0.0202108	0.026194	0.00563148	0.0290975	0.0114793	0.00491399	0.0162303	0.0475096	0.0467115	0.0477344	0.0646071	0.0044059	0.0800134	0.0397724	0.00515479	0.012505	0.0280494	0.031057	0.0161002	0.0112428	0.0340892	0.00816686	0.0337778	0.0156322	0.0117404	0.00104667	0.0921652	0.060791	0.0165398	0.0542775	0.0182274	0.0628238	0.00386939	0.746301	2.2685	0.5691935	1.430807	0.0132253	0.121284	0.517802	1.93124	8.24509	75.6126	3.127724	2.513744	1.644924	0.00464565	0.0158333	0.0154643	0.000926679	0.0174839	0.0347833	0.0122158	0.0048964	0.0276599	0.0246883	0.000393666	0.0173269	0.00394034	0.0342029	0.0326273	0.0102213	0.0212276	0.0108731	0.00368175	0.00153876	0.0218556	0.0209683	0.00018005	0.00329652	0.00679597	0.00264906	0.00418265	0.0145671	0.00850221	0.00915007	0.00531063	0.0321557	0.0257825	5.67905e-05	0.0159201	0.00247308	0.00598404	0.0317098	0.0289838	0.028998	0.00915898	0.0118704	0.00255203	0.0131862	0.00520211	0.00222688	0.00735513	0.02153	0.0211684	0.0216319	0.0292782	0.00199663	0.0362599	0.0180238	0.00233601	0.00566693	0.0127112	0.0140742	0.00729616	0.00509493	0.0154483	0.003701	0.0153072	0.00708409	0.00532044	0.00047432	0.0417668	0.0275488	0.00749538	0.0245971	0.00826016	0.02847	0.0017535	0.715403	0.284597	2.206665
60	-858.352	-967.8788	109.5268	0.00666397	0.0264464	0.0452981	0.0135409	0.0470057	0.0214597	0.0204041	0.00286936	0.046423	0.0194201	0.00205899	0.00454217	0.00860551	0.0536911	0.0462821	0.0205692	0.0183391	0.00800422	0.025924	0.0806463	0.0516187	0.0381291	0.00367373	0.0124521	0.016513	0.00181264	0.0178619	0.0469174	0.0099243	0.0230761	0.00554491	0.0684715	0.0892237	5.62393e-05	0.0093228	0.0170343	0.0394843	0.0218856	0.042721	0.0484353	0.000984248	0.0570158	0.00775032	0.0376457	0.00397729	0.00110092	0.00475355	0.0113331	0.0102488	0.0488536	0.0215009	0.00372392	0.0862118	0.0255213	0.0102941	0.0214452	0.0195331	0.0123532	0.0222509	0.0318554	0.0258033	0.00618177	0.00437146	0.0589284	0.00335016	0.0080856	0.00264832	0.0112335	0.00818243	0.0357695	0.0226958	0.0258636	0.0303578	0.616786	2.91607	0.6929896	1.30701	0.00042916	0.0227887	0.307354	3.25358	43.8814	2330.13	5.606445	1.886046	1.057562	0.00377738	0.0149908	0.0256766	0.00767547	0.0266446	0.0121642	0.0115658	0.00162646	0.0263143	0.011008	0.00116711	0.00257467	0.00487791	0.0304341	0.0262344	0.0116593	0.0103953	0.00453708	0.0146947	0.0457133	0.0292593	0.021613	0.00208241	0.00705829	0.00936018	0.00102747	0.0101248	0.0265945	0.00562545	0.0130804	0.00314306	0.0388121	0.0505752	3.18785e-05	0.0052845	0.00965569	0.0223811	0.0124055	0.0242158	0.0274549	0.000557908	0.0323186	0.00439317	0.0213389	0.00225447	0.000624044	0.00269448	0.00642403	0.00580939	0.027692	0.0121875	0.00211086	0.048868	0.0144664	0.00583509	0.0121559	0.0110721	0.00700224	0.0126126	0.0180568	0.0146262	0.00350405	0.0024779	0.0334027	0.001899	0.00458321	0.00150116	0.00636756	0.0046381	0.0202755	0.0128648	0.0146604	0.0172079	0.653505	0.346495	1.764177
90	-932.3898	-1046.689	114.2992	0.0066521	0.00579666	0.00340211	0.00644503	0.00641717	0.0104098	0.00789165	0.000647502	0.0139271	0.00654201	0.0084874	1.50945e-05	0.00801066	0.0357237	0.00854114	0.0006771	0.00771833	0.000222627	0.00153268	0.0339413	0.00433036	0.00316712	0.00662634	0.00293243	0.00197942	0.000266431	0.0107887	0.019746	0.00851149	0.0186625	0.00387579	0.0237891	0.0075137	0.00396214	0.00826619	0.0188533	0.00404897	0.0178366	0.00688303	0.0346129	0.0212956	0.00385859	0.000438878	0.00420017	0.00410354	0.00142022	0.000273781	0.00496958	0.00553649	0.00793279	0.00862966	0.00205121	0.0282422	0.0123084	0.0015974	0.00129239	0.00854458	0.00120674	0.00341977	0.00901709	0.00241057	0.00141106	0.0116417	0.024801	0.00552179	0.0116726	0.0307076	0.0101003	0.0037172	0.00202675	0.00162126	0.0117126	0.0186557	0.403614	3.98193	1.074378	0.925622	0.00712377	0.0896935	0.471282	2.12187	11.1491	140.375	3.575083	0.8615423	0.5068061	0.0102975	0.00897327	0.00526648	0.00997694	0.00993381	0.0161144	0.0122163	0.00100234	0.0215592	0.0101271	0.0131385	2.33663e-05	0.0124005	0.0553005	0.0132217	0.00104815	0.011948	0.000344628	0.0023726	0.0525414	0.00670342	0.00490272	0.0102576	0.00453942	0.00306415	0.000412437	0.016701	0.0305669	0.0131758	0.0288897	0.00599974	0.0368256	0.0116312	0.00613342	0.0127961	0.029185	0.00626782	0.0276111	0.010655	0.053581	0.0329657	0.00597312	0.000679386	0.00650189	0.0063523	0.00219851	0.000423814	0.00769294	0.00857052	0.01228	0.0133588	0.00317528	0.043719	0.0190534	0.00247278	0.00200062	0.0132271	0.00186803	0.00529382	0.0139585	0.00373157	0.00218432	0.0180214	0.038392	0.00854775	0.0180692	0.0475354	0.0156354	0.00575425	0.00313741	0.00250971	0.0181311	0.0288791	0.462811	0.537189	0.6459928
120	-882.8058	-993.4906	110.6849	0.0720618	0.0421314	0.0406141	0.00835023	0.0513068	0.0345461	0.0627739	0.00575651	0.0761911	0.0893056	0.0464322	0.000337406	0.083173	0.028251	0.0301916	0.00808269	0.0666711	0.00944601	0.0167427	0.017398	0.00478219	0.0373425	0.0176054	0.0132601	0.0236028	0.0275206	0.167282	0.0571988	0.0348559	0.061939	0.0212034	0.190548	0.146504	0.00274379	0.0209199	0.103141	0.0196504	0.0137289	0.0115065	0.0253189	0.0283542	0.0355152	0.00230828	0.0221024	0.0149621	0.0351972	0.00142834	0.0313713	0.0540196	0.0432439	0.0240674	0.0145401	0.0744243	0.0236084	0.00664256	0.0109679	0.0963184	0.00924697	0.0519143	0.0474153	0.0677464	0.0362059	0.144947	0.135679	0.0726856	0.041387	0.0919711	0.083348	0.0119188	0.0263948	0.00587779	0.0757143	0.10206	0.327888	4.36056	0.9390964	1.060904	0.00840813	0.0972457	0.483319	2.06903	10.2832	118.933	3.455225	1.129707	0.3759707	0.0217446	0.0127131	0.0122553	0.00251968	0.0154818	0.0104243	0.018942	0.00173703	0.0229907	0.026948	0.0140109	0.000101812	0.0250975	0.00852473	0.00911033	0.00243895	0.020118	0.00285033	0.0050521	0.00524984	0.00144303	0.0112681	0.00531243	0.00400122	0.00712213	0.00830434	0.0504773	0.0172597	0.0105178	0.0186901	0.00639811	0.0574979	0.0442076	0.00082794	0.00631257	0.0311228	0.0059295	0.00414271	0.00347208	0.00763999	0.00855587	0.0107167	0.000696524	0.00666939	0.00451481	0.0106207	0.000431001	0.0094663	0.0163004	0.0130489	0.00726235	0.00438747	0.0224575	0.00712382	0.00200439	0.00330956	0.0290641	0.00279027	0.0156651	0.0143076	0.0204425	0.0109251	0.0437379	0.0409412	0.0219329	0.0124885	0.0277523	0.0251503	0.00359651	0.00796463	0.00177362	0.0228468	0.0307967	0.530452	0.469548	3.314001
150	-969.4956	-1080.513	111.0173	0.00303959	0.00286969	0.000790981	0.00750023	0.00420204	0.00718094	0.000483699	0.00256867	0.00105279	0.00156467	0.0024563	4.78511e-06	0.00896806	0.00166473	0.000406178	0.000447319	0.0109896	0.0038086	0.000957587	9.18809e-05	0.0065735	0.0124351	0.00049806	0.00471525	0.00251004	0.00262626	0.0053876	0.014104	0.00918586	0.00667852	0.00234425	0.0112192	0.00198841	0.00114626	0.000552153	0.00902501	0.00531697	0.00148031	0.00135886	0.00308454	0.00167956	0.00118367	0.00142158	0.00326009	0.00744347	0.0116302	0.000659595	0.00158902	0.00489939	0.0270456	0.00256924	0.00185121	0.00506532	0.0104324	0.00126872	0.00439623	0.00670985	0.00769868	0.0023737	0.0105525	0.00593735	0.0099861	0.0295413	0.0111606	0.00471097	0.00632974	0.000234387	0.0156426	0.00282103	0.00075824	0.00164669	0.010751	0.000585962	0.555182	3.22409	0.3791219	1.620878	0.0019323	0.0474692	0.386425	2.58783	21.0663	517.518	4.518489	4.275348	0.860989	0.00806014	0.00760961	0.00209746	0.0198885	0.0111426	0.0190418	0.00128263	0.00681138	0.0027917	0.00414905	0.00651341	1.26888e-05	0.0237807	0.00441439	0.00107707	0.00118616	0.0291412	0.0100993	0.00253925	0.000243642	0.017431	0.0329742	0.00132071	0.0125035	0.00665591	0.0069641	0.0142864	0.0373999	0.0243583	0.0177095	0.00621628	0.0297502	0.00527271	0.00303956	0.00146415	0.0239318	0.0140991	0.00392536	0.0036033	0.00817931	0.0044537	0.00313876	0.00376961	0.00864483	0.019738	0.0308399	0.00174906	0.00421362	0.0129918	0.0717173	0.0068129	0.00490887	0.0134318	0.0276636	0.00336428	0.0116576	0.0177926	0.0204147	0.00629436	0.0279823	0.0157442	0.0264803	0.078335	0.0295948	0.0124922	0.0167847	0.000621528	0.0414798	0.00748057	0.00201064	0.00436656	0.0285085	0.0015538	0.810439	0.189561	0.3771144
180	-951.6755	-1062.882	111.2064	0.0348596	0.125211	0.00328729	0.0910439	0.00858619	0.149653	0.00367661	0.0469634	0.0564812	0.0533449	0.0219304	9.21792e-05	0.0242292	0.122099	0.00145496	0.00151798	0.152325	0.0538138	0.00854954	0.00263804	0.156953	0.136135	0.00424037	0.0538648	0.0371526	0.0329236	0.0275044	0.109458	0.123205	0.137942	0.0149593	0.0336166	0.0815881	0.0111241	0.00335523	0.0876422	0.0110912	0.0491768	0.0118523	0.0137595	0.030076	0.0114999	0.0182375	0.0468376	0.0908654	0.0690862	0.00548503	0.0107443	0.060965	0.23599	0.0104914	0.0501147	0.0726427	0.131015	0.0118828	0.0058646	0.0977486	0.0268522	0.0399879	0.0294207	0.0257183	0.0345345	0.068058	0.115793	0.0957483	0.059221	0.00246586	0.0587996	0.00956243	0.0189838	0.022001	0.0719606	0.00566173	0.284089	4.57955	1.163533	0.8364673	0.0214733	0.153625	0.557431	1.79394	6.50934	46.5694	2.777267	0.7189031	0.3101714	0.00931175	0.0334464	0.000878105	0.0243198	0.00229355	0.0399754	0.0009821	0.0125449	0.0150873	0.0142496	0.00585808	2.4623e-05	0.00647214	0.0326152	0.000388651	0.000405486	0.0406894	0.0143748	0.00228376	0.000704677	0.0419254	0.0363645	0.00113269	0.0143885	0.00992426	0.0087946	0.00734702	0.0292385	0.0329108	0.0368472	0.00399594	0.0089797	0.0217939	0.00297149	0.000896254	0.0234111	0.00296271	0.0131362	0.00316601	0.00367546	0.00803393	0.00307188	0.00487163	0.0125113	0.0242721	0.0184544	0.00146517	0.00287004	0.0162851	0.063038	0.00280247	0.0133867	0.0194044	0.034997	0.00317416	0.00156656	0.0261107	0.00717279	0.0106816	0.00785891	0.00686991	0.0092249	0.0181797	0.0309308	0.0255764	0.0158192	0.000658683	0.0157066	0.00255433	0.00507097	0.00587695	0.0192222	0.00151237	0.418234	0.581766	3.743617
210	-933.648	-1043.419	109.7706	0.00333678	0.0336933	0.00778453	0.0183541	0.0294532	0.00500939	0.00163173	0.00129885	0.00151708	0.0116556	0.00215183	5.14526e-05	0.0132104	0.00887206	0.0019043	0.000155419	0.0332824	0.00311463	0.0151748	0.00361114	0.0232362	0.0297448	0.0150063	0.00541484	0.00392266	0.00148885	0.00690857	0.0920212	0.0133579	0.0301396	0.00318291	0.0135775	0.00716466	0.00887312	0.0124063	0.0269832	0.00019788	0.0462116	0.00244216	0.013865	0.0121974	0.00789751	0.00411391	0.0102338	0.0613866	0.0131605	0.0051063	0.0118126	0.0207616	0.00457248	0.00435965	0.0109498	0.01634	0.0214367	0.0218514	0.00563015	0.0176816	0.00360889	0.0217697	0.00897211	0.00561933	0.00641505	0.0264153	0.0293894	0.00106004	0.00450701	0.00470683	0.0183605	0.0174271	0.0260173	0.0239686	0.00409311	0.00060364	1.07937	0.603144	0.643923	1.356077	0.00841201	0.0972676	0.483353	2.06888	10.2809	118.878	3.454892	2.105961	8.947877	0.00332403	0.0335646	0.0077548	0.018284	0.0293407	0.00499025	0.0016255	0.00129389	0.00151129	0.0116111	0.00214362	5.12561e-05	0.0131599	0.00883818	0.00189703	0.000154826	0.0331553	0.00310273	0.0151168	0.00359734	0.0231475	0.0296312	0.0149489	0.00539416	0.00390768	0.00148316	0.00688218	0.0916697	0.0133069	0.0300245	0.00317075	0.0135256	0.0071373	0.00883923	0.0123589	0.0268802	0.000197124	0.0460351	0.00243283	0.0138121	0.0121508	0.00786734	0.00409819	0.0101947	0.0611521	0.0131103	0.0050868	0.0117675	0.0206823	0.00455501	0.004343	0.010908	0.0162776	0.0213548	0.0217679	0.00560864	0.017614	0.00359511	0.0216866	0.00893784	0.00559787	0.00639055	0.0263144	0.0292772	0.00105599	0.0044898	0.00468886	0.0182903	0.0173605	0.0259179	0.0238771	0.00407748	0.000601335	0.678039	0.321961	1.003834
240	-904.8548	-1016.717	111.8626	0.00695202	0.00809821	0.0282776	0.0296087	0.0921867	0.0291702	0.0198216	0.000555959	0.0137229	0.0245203	0.0264538	4.60141e-05	0.0272996	0.0265398	0.00503369	0.0285689	0.0329154	0.0185841	0.0580606	0.0139408	0.0410784	0.029966	0.0331283	0.00910959	0.00301266	0.00135115	0.0020784	0.00124653	0.00735395	0.0604297	0.00432596	0.00974566	0.00555376	0.040396	0.00487722	0.0622237	0.000144564	0.0711531	0.01661	0.0409102	0.0460383	0.0741366	0.00634769	0.0127759	0.0368117	0.0400767	0.0706404	0.00121495	0.0494286	0.0411442	0.025658	0.010207	0.0304984	0.00583301	0.0802649	0.0610147	0.00783929	0.0229606	0.0410952	0.0167954	0.00662402	0.0107173	0.00813957	0.0171057	0.000409762	0.00855588	0.0187306	0.0510975	0.0581846	0.0518925	0.0538993	0.00916757	0.00564298	0.817956	1.91022	0.7700928	1.229907	0.0332363	0.190102	0.595741	1.67858	5.26033	30.0876	2.461407	1.59709	2.141002	0.0036284	0.00422662	0.0147587	0.0154534	0.0481141	0.0152246	0.0103453	0.000290167	0.00716224	0.0127976	0.0138068	2.40157e-05	0.0142482	0.0138517	0.00262719	0.0149107	0.0171792	0.00969943	0.030303	0.00727601	0.0214397	0.0156399	0.0172903	0.00475448	0.00157237	0.000705193	0.00108476	0.000650592	0.00383818	0.0315395	0.00225781	0.00508646	0.00289862	0.0210835	0.00254552	0.0324758	7.54509e-05	0.0371363	0.00866909	0.0213519	0.0240283	0.0386934	0.00331299	0.00666803	0.0192128	0.0209169	0.0368687	0.000634108	0.0257978	0.021474	0.0133914	0.00532722	0.0159178	0.00304437	0.0418919	0.0318448	0.00409149	0.0119836	0.0214484	0.00876588	0.00345721	0.0055936	0.00424821	0.00892784	0.000213863	0.00446549	0.0097759	0.0266688	0.0303677	0.0270837	0.0281312	0.00478474	0.00294519	0.614954	0.385046	1.916001
270	-886.4035	-999.5181	113.1146	0.0199948	0.0118585	0.00785923	0.0297328	0.00899482	0.0179018	0.00923408	0.000478917	0.0295089	0.00204704	0.0114698	0.00619998	0.0238838	0.0327804	0.0265235	0.00569563	0.00392487	0.0186245	0.00418894	0.00314379	0.00087574	0.0261855	0.00878939	0.0024745	0.0179679	0.000434622	0.00108507	0.00364389	7.51843e-05	0.0040571	0.015204	0.0112436	0.00199488	0.0275168	0.00421848	0.0075662	0.000101263	0.0072041	0.00950313	0.00725107	0.0165366	0.00226548	0.000267883	0.00432289	0.00150183	0.0173765	0.0285514	0.00152071	0.0146022	0.021145	0.0182353	0.00561753	0.00306152	0.0014293	0.0264651	0.0211583	0.00233727	0.00503744	0.0181721	0.00520827	0.00831203	0.00318386	0.00345595	0.000972163	0.000151005	0.0183021	0.0067462	0.0221548	0.00229322	0.0132458	0.00419155	0.00397487	0.00348419	0.116756	5.41622	0.5401079	1.459892	0.00218101	0.0503566	0.393609	2.54059	19.8584	458.504	4.430944	2.702963	0.1077839	0.0271404	0.0160964	0.0106679	0.0403584	0.0122093	0.0242993	0.0125341	0.000650067	0.0400545	0.00277859	0.0155688	0.00841566	0.0324192	0.0444951	0.0360022	0.00773108	0.0053275	0.0252804	0.00568594	0.00426728	0.0011887	0.0355434	0.0119305	0.00335881	0.0243891	0.000589943	0.00147284	0.00494611	0.000102053	0.00550698	0.0206374	0.0152617	0.00270779	0.0373504	0.00572604	0.0102701	0.000137452	0.00977862	0.0128993	0.00984239	0.0224463	0.0030751	0.000363617	0.00586776	0.00203853	0.0235863	0.0387548	0.00206417	0.0198206	0.0287016	0.0247521	0.00762507	0.00415562	0.00194009	0.035923	0.0287196	0.00317254	0.00683767	0.0246663	0.00706955	0.0112825	0.00432168	0.004691	0.00131958	0.00020497	0.0248427	0.00915709	0.0300723	0.00311275	0.0179795	0.00568949	0.00539537	0.00472933	0.729946	0.270054	0.7367189
